# seed: (numpy internal)
# N: 155
# minAmplitude: 0.3891415
# maxAmplitude: 0.9823132
# minSigma: 14.0007560
# maxSigma: 17.9985816
# minX0: 2794.6671558
# maxX0: 2808.8111477
# minAlpha: 1.4560285
# maxAlpha: 1.6559994
# chi2 amplitude sigma x0 alpha
2.8648072 0.5165885 15.3995535 2800.9483030 1.5334019
2.8665633 0.6786147 14.1763782 2802.7558498 1.5401482
2.8674540 0.6833492 17.3214264 2805.8235407 1.5042395
2.8677156 0.7494976 15.5673654 2799.0395448 1.4617220
2.8678809 0.4942172 16.5299412 2799.9823739 1.4963861
2.8684011 0.6716920 15.7698938 2797.6187815 1.5663220
2.8689865 0.4445440 17.8929707 2800.6025994 1.5436064
2.8693403 0.6834941 16.0440642 2805.5343776 1.6324100
2.8700174 0.6708155 15.6953434 2797.8880677 1.5189024
2.8703047 0.8159492 15.5183510 2799.8293065 1.4994975
2.8705454 0.7169777 15.0048327 2798.8029613 1.6514265
2.8714507 0.4812514 15.3934040 2801.7934305 1.6484248
2.8729443 0.4866939 15.7740945 2800.0370242 1.6551726
2.8731356 0.7367992 15.3163909 2798.2539790 1.5661680
2.8732929 0.4522619 16.9858223 2801.4771100 1.5454873
2.8733654 0.7606262 17.7679551 2802.7141837 1.4702994
2.8736453 0.6437897 14.8133617 2798.5300588 1.5716277
2.8740810 0.8343148 14.9959828 2803.3502735 1.5701140
2.8750334 0.6913217 16.2846020 2804.8124321 1.4690971
2.8754794 0.6931727 15.9646317 2805.5043313 1.5245974
2.8760039 0.7088915 17.2590653 2799.7972829 1.5963948
2.8765953 0.6992023 17.7829332 2800.9278840 1.5858517
2.8770606 0.5198393 17.9421947 2805.1285025 1.4607297
2.8776166 0.6790058 17.2234523 2797.3116529 1.5168512
2.8780097 0.5804032 17.3445182 2797.1221672 1.5802949
2.8784519 0.5747856 14.6021255 2804.4334604 1.6020043
2.8790159 0.8511419 14.6255844 2800.8488419 1.5603650
2.8821273 0.7591815 17.8507092 2801.7904131 1.4775588
2.8821559 0.6609760 17.9009118 2798.9422634 1.5920360
2.8822242 0.6106704 17.1454206 2806.5623240 1.5583013
2.8826320 0.7447971 16.9841375 2804.6309290 1.4723766
2.8828605 0.8093518 15.3741010 2799.7334275 1.4946445
2.8840105 0.6863385 14.3347082 2798.9042819 1.5882412
2.8842144 0.7329120 17.1230831 2799.5620200 1.5682013
2.8853327 0.5608823 15.5418308 2800.6015800 1.4808396
2.8854395 0.7537599 14.0034988 2800.0385230 1.5583529
2.8876084 0.6132555 17.6071149 2805.3260048 1.6389383
2.8876346 0.7132874 15.3991412 2803.0777245 1.4620670
2.8883570 0.7686705 16.6389259 2804.2147646 1.5286115
2.8890429 0.4755072 15.6482117 2800.8451203 1.5980340
2.8906615 0.8109097 14.9751510 2802.5584625 1.6325223
2.8919837 0.6853769 15.2783215 2805.7994143 1.6060064
2.8933083 0.7613750 16.2506892 2798.8345658 1.5583599
2.8935568 0.7723550 15.5467177 2799.2480453 1.4647513
2.8937154 0.5372722 17.1671373 2805.0197793 1.4782912
2.8945553 0.7638991 16.3272415 2798.4833670 1.4596401
2.8953416 0.6760823 16.1957506 2805.4801968 1.5066985
2.8957878 0.5165953 16.5596097 2805.5089504 1.6295628
2.8962242 0.7549985 15.5826810 2800.6045611 1.6550875
2.8970575 0.5867939 16.7831179 2806.3017380 1.6225349
2.8971064 0.7613670 16.1636313 2804.8030273 1.5652492
2.8974185 0.8399777 15.0422513 2801.3659438 1.5923402
2.8974802 0.5362393 17.9731644 2806.2832336 1.5965536
2.8983364 0.4590076 17.3664407 2799.8480370 1.5353774
2.8992790 0.4753825 17.3740097 2804.9316791 1.6075054
2.8994712 0.6662540 17.5338756 2806.0252831 1.4990318
2.8999835 0.5241938 16.2596548 2798.4556180 1.5404906
2.9000214 0.7445833 15.2597272 2799.4884097 1.6545303
2.9000538 0.8293116 15.3402704 2800.7136063 1.4884762
2.9001208 0.7240593 14.5677288 2800.3651689 1.5028811
2.9003521 0.5202680 16.1521954 2800.8485992 1.4709522
2.9004570 0.7758071 15.0137679 2798.8483793 1.5526001
2.9011218 0.5799154 17.7579623 2806.6301471 1.5546331
2.9011441 0.8002448 16.4900409 2801.7914838 1.5371852
2.9012390 0.4840770 16.7090610 2799.4980336 1.5210385
2.9017203 0.6259466 17.5176872 2806.3599880 1.5828402
2.9017342 0.5186869 16.9176446 2805.6873398 1.5583598
2.9017494 0.6937747 17.8757355 2801.1122665 1.5886528
2.9018459 0.6546192 17.5290244 2798.3067189 1.6024050
2.9022588 0.7261749 17.3681496 2800.2357587 1.5737991
2.9024164 0.6743861 14.3000430 2804.5776503 1.5789493
2.9027198 0.7326306 17.6936792 2802.8022739 1.5437181
2.9027200 0.7014505 16.3333466 2798.9283179 1.6382228
2.9027860 0.5634812 16.1831423 2803.6062302 1.4656033
2.9031056 0.7525864 15.0325186 2804.0219979 1.6504340
2.9033617 0.7107656 16.6382917 2797.6570498 1.5258272
2.9041474 0.7571149 14.1744574 2803.2569649 1.6547521
2.9045728 0.7529067 17.1667039 2798.4951064 1.4756147
2.9048509 0.8157217 14.8733076 2800.0960899 1.5138482
2.9052802 0.6482891 15.6578421 2797.6083010 1.5787312
2.9056087 0.6508179 15.5242780 2797.9224850 1.6378163
2.9058077 0.8135968 16.0336868 2799.8980916 1.5001466
2.9058708 0.8399526 15.0299597 2801.7399662 1.5967969
2.9067018 0.5564398 16.8594477 2805.8969556 1.5289759
2.9069302 0.7720046 15.8788790 2798.6347965 1.4948548
2.9071718 0.7192029 16.7955406 2805.4839300 1.5433939
2.9074667 0.6720434 16.2940191 2798.4771084 1.6491761
2.9080480 0.6843077 15.7758176 2797.6510299 1.5780079
2.9085407 0.6126260 17.2765647 2805.9569875 1.4804441
2.9086206 0.7840037 15.9859908 2799.3107079 1.5620744
2.9091173 0.5028864 16.9524857 2798.4244331 1.6414968
2.9100409 0.6592343 16.5897321 2806.2611095 1.5481947
2.9117435 0.7597800 17.4847225 2803.3759023 1.4934365
2.9126440 0.7475165 15.0393386 2805.1713740 1.5712945
2.9127077 0.5800935 17.5767045 2806.5793093 1.5863474
2.9128336 0.4587567 16.9485028 2800.2957734 1.6492708
2.9129321 0.5525231 16.0879995 2797.9664974 1.5559556
2.9136130 0.5324490 14.7238034 2803.5379169 1.5938047
2.9138302 0.7503982 17.9845347 2799.5935863 1.4592116
2.9139696 0.7433210 17.4494738 2800.5387565 1.5449904
2.9149949 0.7743579 16.4953053 2804.2522472 1.5057021
2.9152787 0.6902348 17.5176514 2797.2692589 1.4753629
2.9153956 0.7000040 14.1757404 2802.6733864 1.5351067
2.9166630 0.6027571 17.4920680 2797.5244902 1.6097742
2.9176658 0.7304883 16.9985383 2799.5446070 1.5828499
2.9176888 0.5077860 17.5487203 2805.6496958 1.5349367
2.9185044 0.7270835 15.4201796 2804.0511710 1.4905806
2.9193264 0.7238820 16.0324462 2797.8695036 1.5463312
2.9193901 0.8286829 15.7022317 2800.3628659 1.5113633
2.9195232 0.4859523 15.7749889 2799.7133716 1.6185409
2.9201734 0.5878330 17.1630731 2797.3677066 1.6130529
2.9202013 0.7553297 16.2720682 2804.8794895 1.5679704
2.9202464 0.6037786 17.1261558 2797.1119591 1.4620326
2.9203095 0.7525766 15.3826675 2804.1259650 1.6443171
2.9205507 0.8221734 15.9601737 2802.6974776 1.5020840
2.9206427 0.5826205 17.3198642 2797.3638385 1.6108020
2.9208028 0.6187720 14.7895388 2803.5832846 1.5296006
2.9221820 0.7148994 17.6734311 2798.9615241 1.5375360
2.9231446 0.7266101 17.2469602 2804.7443965 1.5474667
2.9240031 0.7136467 17.0362646 2800.2396104 1.6155215
2.9240293 0.6806114 15.1189533 2805.4728233 1.5658398
2.9243863 0.7824863 15.5876558 2803.1876901 1.4692638
2.9249678 0.7755368 16.0663368 2803.7920986 1.4677457
2.9250003 0.5834658 17.7912733 2805.2503711 1.6511679
2.9266466 0.4720559 17.2012445 2801.1034497 1.4733271
2.9267131 0.7764006 16.7296419 2803.9800654 1.4887941
2.9268507 0.4487203 16.7699125 2801.6591810 1.5732301
2.9269090 0.4426513 17.3358657 2800.8894678 1.5962120
2.9270751 0.5217866 17.4054170 2806.1483043 1.5836607
2.9271700 0.4505989 16.7806757 2802.6343881 1.5749609
2.9279742 0.7884079 16.7448470 2799.3783305 1.4793423
2.9281490 0.6667253 16.0585976 2806.1136695 1.5579159
2.9282701 0.7650278 14.9180827 2802.1939019 1.4802976
2.9290760 0.6334869 14.4403108 2801.2571998 1.5225490
2.9294675 0.5649202 14.1468618 2802.7604507 1.6423249
2.9296958 0.6994496 16.2405508 2805.8837250 1.5941414
2.9297598 0.5631123 15.7860492 2798.1234856 1.5571037
2.9298911 0.6039406 16.2904395 2805.7903497 1.5260635
2.9299631 0.7153559 15.8916490 2798.2308513 1.6121141
2.9302643 0.6600716 14.4024756 2799.2380708 1.5609367
2.9314286 0.6390268 16.5059381 2797.4657122 1.6105800
2.9321109 0.5023307 15.4328913 2802.8648056 1.5552630
2.9342231 0.4701727 16.5185747 2804.1843538 1.6103263
2.9343974 0.8350781 14.4220971 2800.6124003 1.6190033
2.9348799 0.6973021 16.5156759 2805.8282265 1.5909626
2.9364080 0.4643987 16.3538995 2800.9573259 1.5544120
2.9365216 0.6321609 17.3472214 2804.6785741 1.6550331
2.9366414 0.5769233 15.2825330 2804.9325443 1.5601416
2.9366424 0.6357360 17.7546705 2800.6612177 1.6556790
2.9369385 0.6831547 14.9295052 2803.1660252 1.4960723
2.9373061 0.8383285 15.6574934 2801.3172227 1.5219131
2.9379611 0.7251481 14.5077197 2798.9670309 1.5570476
2.9394833 0.4535199 17.8256440 2803.1696964 1.6491012
2.9397569 0.7774032 16.3248054 2804.3194616 1.5110606
2.9398255 0.5266654 15.8766936 2800.4186896 1.4879076
2.9398655 0.6959347 15.9744002 2798.3513225 1.6364148
2.9403205 0.6199309 15.7036759 2805.0233070 1.5173436
2.9403416 0.8301093 15.5572263 2801.9067904 1.5732243
2.9408485 0.8037375 15.8407387 2799.3248379 1.4959500
2.9412337 0.6283125 17.2421377 2806.3885776 1.5950484
2.9413888 0.7307719 16.2779297 2805.4964899 1.5448264
2.9415926 0.7181410 17.4915520 2798.7813418 1.5415680
2.9416060 0.5961504 17.6967025 2796.7808827 1.5295055
2.9424662 0.6328976 14.1472762 2803.8213706 1.5739962
2.9436012 0.6331171 14.7617295 2803.4991862 1.5244338
2.9440466 0.5258344 16.1813229 2799.4320173 1.4873796
2.9448210 0.5259956 17.2471854 2804.4931757 1.4591016
2.9449703 0.8103844 15.8618688 2802.9456676 1.5741946
2.9452146 0.8249911 15.5152733 2802.6268259 1.5828951
2.9456957 0.5411388 14.7730484 2800.3833379 1.5654360
2.9463132 0.7683231 16.1459747 2801.8138616 1.6223959
2.9464856 0.5131341 16.2154699 2800.8712562 1.4734320
2.9476922 0.4971857 15.5568170 2803.0793407 1.5576713
2.9482335 0.5437556 15.5770378 2805.2764231 1.5918910
2.9489674 0.5421350 16.6142213 2797.5827971 1.5942707
2.9491671 0.5910473 15.8348677 2797.6651638 1.5728702
2.9501142 0.8554918 14.2259582 2800.9043280 1.5715901
2.9501658 0.6419497 14.4242674 2799.8040063 1.5421487
2.9502469 0.5184010 16.2938228 2805.2166172 1.6462031
2.9506353 0.7684771 15.3628029 2804.9295553 1.5539683
2.9522415 0.6666268 14.0985866 2799.1265204 1.6348075
2.9522969 0.6905202 17.2390727 2797.4068455 1.5170023
2.9527834 0.6223701 17.9098910 2800.0706804 1.6530249
2.9529791 0.5295379 15.6634732 2800.0519836 1.5083809
2.9530802 0.6630807 17.8645242 2806.0753441 1.5047563
2.9535853 0.7427694 16.7368209 2801.0846090 1.6110782
2.9542528 0.7320190 16.1600290 2804.5037280 1.4691492
2.9546272 0.7972976 16.0712239 2803.8620623 1.5112806
2.9548798 0.8218982 16.1669270 2801.3164159 1.5191768
2.9552548 0.7024582 15.9814950 2804.6320934 1.4765300
2.9554129 0.6205097 16.5548746 2805.7459983 1.6504043
2.9555242 0.7687724 17.4793374 2803.3034345 1.4710274
2.9564374 0.6502674 14.6015725 2803.9494361 1.5410134
2.9564608 0.8313681 15.9629095 2801.2344702 1.5058522
2.9581819 0.6956261 14.6440523 2798.6078181 1.5674737
2.9586766 0.7355721 16.3797128 2798.6129838 1.5869863
2.9601904 0.7192722 15.1817466 2803.8922842 1.4973577
2.9602372 0.4634027 16.5682224 2800.9498898 1.5387416
2.9602508 0.7445398 16.8845565 2804.6124542 1.4583473
2.9616549 0.5018707 15.4116059 2801.4130954 1.5456108
2.9616882 0.4494809 17.0708735 2800.5001078 1.6291547
2.9617905 0.7865227 14.9569433 2801.4626361 1.4743175
2.9625666 0.5701928 16.4366312 2805.2728399 1.5056437
2.9626242 0.5694328 16.5104087 2804.1767173 1.4565133
2.9637381 0.4483695 17.8748406 2799.8244832 1.5871214
2.9646775 0.4920845 17.3095299 2798.3351410 1.6222409
2.9649187 0.7655929 14.8007665 2798.8165165 1.5561580
2.9655450 0.4426509 17.1464352 2801.2590039 1.5790217
2.9663739 0.7942850 16.6262595 2800.9416734 1.5360872
2.9667744 0.5400350 17.6682296 2806.3421431 1.6067509
2.9674485 0.7222599 16.8186688 2797.7734682 1.5164012
2.9677612 0.7780693 17.3163053 2802.9235851 1.4811459
2.9689657 0.6389250 14.5043698 2801.4195312 1.5148491
2.9694041 0.7446537 14.0982066 2804.4073341 1.6255335
2.9695924 0.6803590 16.9038118 2797.3506547 1.5459568
2.9708960 0.4985599 17.1652158 2805.6165182 1.5811116
2.9710247 0.6830907 17.6876280 2797.6111646 1.5252051
2.9712046 0.6821096 15.7033661 2806.0860425 1.5932967
2.9712377 0.8024570 14.9430348 2800.7369851 1.6415187
2.9729077 0.8496597 14.5543893 2803.1549034 1.5893211
2.9738805 0.4954785 17.6038225 2805.3170215 1.5259019
2.9746216 0.6293151 16.7761751 2797.2426049 1.5950891
2.9750310 0.6523650 14.7608456 2798.4903561 1.6532999
2.9753910 0.5495652 14.3160259 2802.7458632 1.5886776
2.9758371 0.7171499 14.1334352 2801.1954867 1.5271344
2.9760960 0.4528061 17.5947570 2800.7504831 1.5034835
2.9770761 0.7774844 14.6558436 2803.2392382 1.5177737
2.9773250 0.5421903 14.1923792 2802.2543420 1.6128046
2.9786474 0.6323156 16.9289599 2805.3850865 1.4568449
2.9814456 0.5919139 16.2219681 2797.4060090 1.6111313
2.9830702 0.5049249 14.7863858 2801.6649092 1.6476491
2.9835331 0.7272062 16.0673760 2805.6529962 1.5563983
2.9846078 0.6566710 17.6045324 2803.8693529 1.6401503
2.9849138 0.5091598 17.0084860 2805.5635721 1.6366010
2.9854370 0.7600980 14.9294811 2798.5665676 1.5817437
2.9873696 0.6757342 14.9800025 2803.9894501 1.5133873
2.9878637 0.5241992 14.9908286 2800.1992497 1.5704604
2.9899036 0.7357458 16.6364835 2805.3214114 1.5353426
2.9910415 0.8435303 14.6696673 2800.2615447 1.5771506
2.9912861 0.7451652 14.7699956 2799.3223719 1.5127907
2.9914968 0.8255165 16.2678429 2801.2723120 1.4882924
2.9917015 0.7397604 16.0592098 2805.3598278 1.5361209
2.9917494 0.8260342 14.2382830 2800.0273830 1.5676012
2.9919636 0.5531970 15.6662742 2805.0124477 1.5531899
2.9921897 0.7212552 16.0950912 2798.8927361 1.6329964
2.9921911 0.6774312 17.8333080 2799.0988891 1.5871421
2.9923014 0.4598259 16.9677878 2799.7107998 1.5695775
2.9952770 0.7639275 16.3282567 2799.2220356 1.5763128
2.9957859 0.5297690 17.5044229 2806.0681806 1.5302187
2.9959457 0.6400671 17.1642728 2805.5461293 1.6366681
2.9966878 0.8298415 14.7321401 2799.8986233 1.5479616
2.9969600 0.5827819 14.4256103 2799.3808200 1.6499832
2.9982497 0.8350466 15.1261465 2803.2828457 1.5828047
2.9985890 0.6959379 17.9982730 2797.5115126 1.4745402
2.9988606 0.8152065 15.4386290 2803.9410122 1.5575412
2.9990412 0.7079725 17.2131505 2805.6118591 1.5082892
2.9992311 0.6050378 14.3838795 2804.5503321 1.6245345
2.9992601 0.5846045 15.5961165 2797.9644964 1.5657366
2.9998812 0.7984549 16.1896233 2802.4816671 1.5768770
3.0021395 0.5066573 17.5418476 2805.9314057 1.6076494
3.0031805 0.7314749 15.5091676 2805.5968200 1.5689576
3.0031995 0.7935420 15.8510044 2803.9190461 1.5857716
3.0034858 0.7053748 16.6354507 2797.5206564 1.4567377
3.0040072 0.8437525 14.0839425 2801.2155236 1.5532939
3.0046608 0.4827587 15.6319500 2801.4513823 1.5589994
3.0049544 0.6776013 15.3924965 2805.8032049 1.6255032
3.0053079 0.7972957 15.9299756 2804.1167328 1.5504652
3.0057211 0.7924404 16.3431996 2802.1119599 1.5759970
3.0076601 0.7689264 15.1285795 2803.2899727 1.6559994
3.0080703 0.6049021 15.8280353 2803.8889781 1.4729552
3.0083344 0.6447401 17.8003370 2805.2771929 1.6125908
3.0097054 0.7815526 14.8411379 2798.8816631 1.5619599
3.0109084 0.7373522 14.7389700 2798.5863618 1.6259943
3.0112676 0.7295949 14.8359201 2805.4138128 1.5983487
3.0114051 0.6926400 16.9886237 2798.0928228 1.5872731
3.0141478 0.4916932 16.1828057 2799.1483872 1.5663827
3.0143323 0.5011833 15.7045569 2801.7083957 1.5225817
3.0157241 0.7504080 17.5883663 2802.6462292 1.5298907
3.0159280 0.7351465 14.5481061 2804.6920494 1.6376520
3.0179412 0.5737041 17.8138436 2797.2437515 1.5988676
3.0179570 0.4442476 17.4576084 2800.2975031 1.5937037
3.0184822 0.5585066 15.7421743 2805.3060962 1.6535943
3.0191255 0.6765024 17.9511151 2805.8924509 1.4859833
3.0191589 0.7598633 16.1695869 2805.0520423 1.5445361
3.0195182 0.6467088 17.8970760 2800.6348819 1.6415403
3.0200047 0.5407849 17.1526807 2797.3958522 1.6069348
3.0213722 0.6787351 14.1242740 2804.6199578 1.6234070
3.0217869 0.7258895 17.3494510 2800.6525053 1.5877197
3.0218465 0.4830288 17.3803626 2803.4791509 1.4710026
3.0221850 0.4680827 16.1813342 2803.6182360 1.5897596
3.0221892 0.7808599 16.5420690 2799.9242242 1.5546616
3.0225599 0.7868989 16.1888940 2801.6948547 1.5988631
3.0230067 0.5896485 16.6407365 2806.2696888 1.6329751
3.0233506 0.6823079 17.8311685 2805.2059553 1.5659087
3.0234066 0.4812122 16.7157712 2801.4850907 1.4822963
3.0234076 0.7705847 17.8894300 2801.2585423 1.4573548
3.0235393 0.6146057 15.0196980 2799.0546741 1.5244445
3.0238227 0.6071945 17.1069625 2806.7051631 1.5702586
3.0243283 0.7294424 14.2169694 2804.5403569 1.6321153
3.0248385 0.7118408 15.0278765 2799.7033850 1.4741268
3.0264465 0.4576233 16.2413394 2800.8058757 1.6398641
3.0271928 0.4642644 17.8389221 2799.1691677 1.6265600
3.0272505 0.8314608 15.1413157 2803.4835205 1.5423208
3.0276667 0.5744755 16.3054171 2806.0515337 1.6390983
3.0285076 0.8278311 14.8403355 2800.1597555 1.6062945
3.0301167 0.7524357 16.9557497 2798.2197676 1.4852868
3.0308549 0.8541583 15.1941565 2801.5729909 1.5446911
3.0313558 0.4795059 17.3375459 2798.4521787 1.5665560
3.0321268 0.4879019 17.1489472 2804.6370647 1.5214153
3.0326989 0.7424513 15.5452539 2803.6615484 1.4689238
3.0329595 0.6548999 14.6504847 2803.7334891 1.5297923
3.0329959 0.6926261 16.5362876 2797.4750993 1.4595462
3.0334766 0.6185191 16.4441416 2806.1410749 1.5308089
3.0348274 0.8286658 15.3449434 2802.8370634 1.5941548
3.0351029 0.5035545 14.7729621 2801.0003671 1.6236376
3.0352600 0.7052457 17.1876874 2805.7007242 1.5062385
3.0357565 0.5870045 15.7010485 2797.7863167 1.5685026
3.0368434 0.8017019 15.8188893 2802.3967447 1.6052636
3.0369486 0.6320765 15.9318929 2797.3672826 1.5951977
3.0373359 0.6001222 14.5146339 2804.6614337 1.6314767
3.0379232 0.5301474 14.8606242 2799.9481740 1.5835549
3.0379772 0.5676871 17.5896670 2796.8129678 1.5393457
3.0386481 0.7971877 14.7118701 2799.1170507 1.5683064
3.0404222 0.6495756 17.5292390 2805.0888746 1.6294402
3.0405471 0.5361882 16.7943742 2805.5792506 1.5250653
3.0407382 0.5321536 17.6475364 2805.6977542 1.6500976
3.0409913 0.5351259 17.8808720 2806.3762538 1.5305995
3.0412655 0.7631487 15.1998855 2802.9780636 1.4742400
3.0418169 0.7610473 15.3699444 2804.4394214 1.5139983
3.0449445 0.8187381 15.2920971 2801.0572952 1.6147371
3.0453052 0.6596341 15.3972857 2804.7949323 1.5153118
3.0453090 0.6309420 17.7551177 2804.9815749 1.6368193
3.0463660 0.8168136 15.1098940 2802.0789456 1.4817102
3.0476979 0.5506493 17.6823962 2796.9091377 1.5437217
3.0479924 0.8222822 14.3173126 2799.7246439 1.6010054
3.0485067 0.7646771 16.9435290 2801.5674572 1.5713206
3.0485630 0.6395143 15.8116343 2798.0516411 1.4867028
3.0486060 0.5788926 14.7074348 2804.8435103 1.6157640
3.0491027 0.4422224 17.1122175 2802.3298601 1.5709236
3.0498356 0.4884263 17.7823102 2798.2289790 1.4911566
3.0498669 0.6411491 16.2248782 2806.0409805 1.5319141
3.0499547 0.5507522 14.2102750 2803.0887178 1.6205114
3.0506367 0.6771492 14.1897206 2803.5938700 1.5513460
3.0510086 0.8198815 15.5611101 2803.4655233 1.5142185
3.0513718 0.7673487 15.0812867 2798.7336286 1.6106123
3.0527388 0.7319977 14.8094758 2798.9178763 1.6552231
3.0542844 0.4393691 17.1538934 2802.4123511 1.6005536
3.0547281 0.4513539 17.5909276 2799.7640661 1.6202025
3.0554921 0.7208533 15.8296773 2797.7643780 1.5388882
3.0555430 0.8080576 15.1838421 2800.8274828 1.4645790
3.0556882 0.7255945 16.4054924 2800.2276572 1.6458765
3.0568021 0.4544904 16.3642774 2802.9205689 1.5930062
3.0572923 0.7175378 16.6941147 2805.3848607 1.5902037
3.0574272 0.7346280 14.6955918 2804.3724839 1.6519758
3.0575870 0.6418736 16.2204729 2797.3147867 1.5150837
3.0582898 0.7965207 15.6654149 2799.0625348 1.4871097
3.0583803 0.7867437 16.7880904 2800.3025955 1.5316010
3.0593378 0.7698361 15.8451333 2802.4273652 1.6412599
3.0603004 0.5193719 16.8424988 2797.7008769 1.5771397
3.0604079 0.6984008 17.2754613 2798.8740423 1.5960509
3.0608146 0.7948969 16.4202870 2799.9453346 1.5409666
3.0610441 0.4858804 15.8431788 2799.4567646 1.6271183
3.0611801 0.7931840 14.2992362 2803.8365772 1.5552242
3.0622376 0.6032291 14.6365591 2802.5545158 1.5244214
3.0623366 0.8124621 15.4241814 2801.6142922 1.6194902
3.0627160 0.4668682 15.9923725 2802.9161375 1.6531000
3.0627430 0.5908611 17.9076188 2796.5686492 1.5007388
3.0628821 0.6058627 16.5017971 2805.6460999 1.4995783
3.0646118 0.8150142 16.7803367 2800.7524183 1.4571256
3.0656130 0.8409088 15.1543962 2800.2427613 1.5246460
3.0663987 0.8288171 14.2130235 2802.7298342 1.5445294
3.0670002 0.7487754 15.7115908 2804.3315701 1.4862166
3.0682276 0.4470540 17.5421005 2800.0076641 1.5590338
3.0690337 0.6010016 15.3684795 2805.6518137 1.5741659
3.0701022 0.5355821 17.1452155 2806.1075481 1.6332424
3.0712393 0.7129390 15.9701577 2805.5735433 1.5266166
3.0717282 0.8097200 16.4371199 2800.2116109 1.5109098
3.0723810 0.7459793 16.9762844 2799.1456536 1.5586893
3.0727065 0.6706467 17.6903289 2798.2466598 1.5830250
3.0734004 0.5420916 16.8851328 2797.9334206 1.4712399
3.0736927 0.4703629 16.9793620 2802.1354132 1.4880634
3.0745230 0.7450935 16.4902681 2805.2108967 1.5624809
3.0760762 0.4451739 17.8106948 2801.1655892 1.6516554
3.0761314 0.7095312 16.4168952 2805.7132605 1.5179243
3.0761968 0.7475355 17.7988182 2801.7850692 1.5232738
3.0778516 0.4918293 16.7254733 2798.4026364 1.5831538
3.0784021 0.7445623 16.4513656 2805.2697731 1.5618284
3.0784389 0.5595477 16.5029085 2797.4146740 1.5479694
3.0787069 0.4580273 15.8998293 2801.5541941 1.6175731
3.0788853 0.4890250 17.1838643 2805.4125129 1.6230013
3.0792421 0.6711549 16.2526517 2797.2683339 1.5231268
3.0797788 0.6077202 15.4049181 2797.8360090 1.5796700
3.0808405 0.4462854 17.0958189 2802.9697148 1.6401924
3.0808691 0.7221123 17.3309164 2804.4831508 1.5727613
3.0810723 0.7319108 17.8752262 2798.7704100 1.4944983
3.0816014 0.8192969 16.0920716 2803.1069312 1.5031588
3.0825772 0.4981963 15.3303473 2799.9299303 1.5930149
3.0827968 0.5648062 15.4192453 2804.0708404 1.5234266
3.0828045 0.6713419 17.1108914 2799.1440641 1.6426849
3.0831118 0.8057467 14.5693279 2799.2661059 1.5731235
3.0831932 0.8223706 15.9643699 2800.3866008 1.5377145
3.0839735 0.6468313 16.6561046 2805.8315600 1.4929475
3.0843468 0.7260002 16.8087022 2799.7943282 1.6162159
3.0845267 0.8731289 14.1263730 2802.1072374 1.5853226
3.0851836 0.6286315 16.0955714 2806.4468854 1.5797754
3.0852784 0.6669758 15.7400690 2805.2776847 1.5135744
3.0860291 0.6917472 15.5098345 2798.3687134 1.4835375
3.0869694 0.6508730 14.1868158 2799.4808490 1.5698878
3.0873628 0.4690542 17.6719015 2798.6813199 1.5393284
3.0876303 0.6383431 14.6637110 2805.0672387 1.6383413
3.0876444 0.7730239 15.1906095 2804.1125832 1.5121880
3.0879975 0.8259380 15.6569823 2800.1114205 1.5500992
3.0879976 0.7809279 15.3250341 2798.6256480 1.5447637
3.0883325 0.6914274 16.8758638 2797.1755306 1.5013892
3.0892218 0.7880888 15.0321671 2803.9304023 1.5193752
3.0904073 0.6258115 17.8176782 2806.6420171 1.5475220
3.0923894 0.8276179 14.2876665 2803.3514421 1.6283386
3.0935517 0.4490834 17.5757809 2803.9770782 1.5801230
3.0941476 0.4816561 16.4235496 2804.1553512 1.5530989
3.0943115 0.7631719 16.2465114 2803.5138411 1.6171195
3.0943617 0.5766978 14.7584626 2798.7430765 1.6237790
3.0945748 0.7962160 17.1770798 2800.7624217 1.4760240
3.0947942 0.5922599 16.3670989 2797.2527746 1.5387550
3.0953318 0.5480098 16.2931697 2798.1108872 1.5090553
3.0953443 0.7169733 17.6039421 2805.2808504 1.4620068
3.0972219 0.6886103 16.3247012 2797.3653046 1.4977350
3.0973394 0.7491839 16.8462840 2802.0515123 1.6050075
3.0976061 0.7516665 17.5346420 2798.4908853 1.4685306
3.0977338 0.5329297 14.7327679 2801.1749513 1.5594071
3.0983953 0.7748265 16.7241893 2798.9371094 1.5147845
3.0990076 0.4708846 16.6610157 2801.2809654 1.5032470
3.0995023 0.7642718 16.7851897 2799.2428812 1.5475747
3.1003486 0.5408942 16.6534181 2797.5401807 1.6188055
3.1007157 0.8738844 14.0986083 2802.1021611 1.5908196
3.1008648 0.6823627 17.9588115 2799.2116577 1.5809368
3.1012813 0.7865332 15.2829718 2804.5468152 1.6127271
3.1021739 0.4818956 16.8972628 2798.5717442 1.6112240
3.1022149 0.7523286 15.7020763 2804.4715946 1.4932002
3.1033280 0.8065323 14.6015400 2801.7603418 1.6558828
3.1034433 0.5570984 17.8385095 2796.7466923 1.5313695
3.1052468 0.7865533 14.4161570 2804.1666751 1.6338243
3.1052842 0.8382254 15.1470611 2803.1298961 1.5904147
3.1055415 0.6311681 14.5955272 2802.1904596 1.5119388
3.1064556 0.5718311 17.9435996 2806.3952883 1.6144803
3.1068053 0.5923762 15.6631608 2797.7242083 1.5694040
3.1073784 0.7133049 16.5211695 2799.0662409 1.6315492
