# seed: 1784055086560574239
# N: 155.000
# minAmplitude: 0.19294170643501568
# maxAmplitude: 0.3999961006444704
# minSigma: 17.639417991858277
# maxSigma: 19.99997739942267
# minX0: 2794.430233436969
# maxX0: 2813.1449767060876
# minAlpha: 1.4560060028808783
# maxAlpha: 1.6559824097062028
# chi2 amplitude sigma x0 alpha
32.5983275 0.3562147 19.6089372 2797.0570610 1.6492089
32.6006868 0.2209833 19.8885202 2805.5936656 1.6053639
32.6020756 0.2973084 19.4051191 2798.8692988 1.5364695
32.6026547 0.3518497 19.5675663 2797.0341758 1.5577395
32.6028946 0.2248580 19.7075965 2804.1638238 1.6013208
32.6031159 0.2270148 19.6063111 2803.6670576 1.5179143
32.6037627 0.2841061 19.0698498 2806.6070867 1.5044455
32.6067094 0.3433759 18.3957724 2805.4016533 1.6013674
32.6071630 0.3564255 18.4894973 2800.9819686 1.6464848
32.6077874 0.3020622 18.6346734 2803.0504501 1.5752565
32.6166747 0.3266788 18.4096098 2804.2307196 1.5656760
32.6170874 0.2537552 19.7006932 2800.1418741 1.6447830
32.6186065 0.2733552 19.3630569 2807.4694488 1.4742658
32.6191103 0.3521641 18.2963883 2805.3576656 1.4929963
32.6192370 0.2366054 19.6118215 2806.0068371 1.5191640
32.6220911 0.3933647 18.1556952 2801.6928968 1.6416806
32.6222806 0.2350611 19.5312949 2803.3131164 1.6157303
32.6247076 0.3718518 18.1198217 2804.5530142 1.5571619
32.6269133 0.3643595 18.2150291 2801.9696754 1.5299419
32.6275005 0.3111619 19.2189268 2799.0439254 1.5349929
32.6277889 0.2809190 19.2275856 2807.1650662 1.5421553
32.6280380 0.2646553 19.5105822 2800.2637512 1.6400765
32.6282640 0.2361231 19.4973803 2802.1594514 1.4821874
32.6309584 0.3787488 19.9824657 2812.1113825 1.5669853
32.6323965 0.3785857 19.1641147 2797.9712169 1.6514053
32.6327595 0.2839397 18.9721745 2801.8938638 1.6449256
32.6338033 0.2654779 19.3179767 2806.6336206 1.5826475
32.6348987 0.3667847 18.2160952 2802.3599074 1.6385203
32.6366256 0.2821553 19.6969332 2798.2672825 1.4816326
32.6382548 0.2373058 19.5745179 2802.1406016 1.6073432
32.6390670 0.3637097 18.4951281 2800.5897646 1.6084311
32.6408343 0.3826751 18.3472855 2806.6582479 1.5354361
32.6409279 0.2449268 19.3432566 2803.6368545 1.5967183
32.6418861 0.3016144 18.8732222 2800.6796052 1.4848905
32.6419871 0.2651453 19.0537299 2804.5811700 1.5599780
32.6421991 0.3646467 18.1256997 2802.6974331 1.4917358
32.6423407 0.3855642 18.6446430 2799.4520963 1.6030578
32.6436822 0.2790421 18.8220744 2803.5175958 1.4999468
32.6454614 0.2897551 18.9859409 2801.0253795 1.5633376
32.6461604 0.3502895 18.8426040 2807.9475248 1.6453295
32.6476372 0.3368971 19.1113817 2798.7920784 1.5763048
32.6482659 0.3998857 18.5972308 2799.2444938 1.5512860
32.6487471 0.2713357 19.0871560 2805.5167853 1.6214009
32.6492607 0.2539567 19.4450021 2801.3044436 1.6323313
32.6499937 0.3710008 19.1474669 2809.5076176 1.5534325
32.6507973 0.2595025 19.0594978 2803.5438249 1.4856896
32.6514614 0.2638043 19.5817503 2799.4930601 1.4916236
32.6532031 0.3029522 19.9396383 2796.8821999 1.4854207
32.6543089 0.3777763 18.1081076 2802.7990465 1.6250726
32.6562093 0.2530870 19.2282637 2804.2723438 1.6036612
32.6577026 0.3085980 19.4266787 2809.0272318 1.5361596
32.6596168 0.3041280 18.5584394 2803.8923399 1.4951289
32.6618474 0.3382128 19.6690471 2810.5332699 1.5653669
32.6631140 0.3951957 18.3106636 2800.5291107 1.5683236
32.6631491 0.2709985 18.9731556 2804.2547884 1.5840979
32.6714025 0.3714051 18.9899496 2798.2584461 1.4995017
32.6723719 0.3738176 18.3618823 2800.4814859 1.4625603
32.6733315 0.3921334 19.3962232 2810.6014310 1.5760812
32.6735568 0.3198110 18.6482576 2806.2038637 1.4790241
32.6754947 0.3744448 18.5043722 2807.1747583 1.5785960
32.6756912 0.3652174 18.4362946 2800.7122070 1.5758357
32.6809025 0.3551691 18.3741170 2801.5829253 1.6236411
32.6810157 0.3058661 18.6349133 2804.7479818 1.6152804
32.6819579 0.2862396 19.4428052 2808.3515867 1.5021723
32.6840613 0.3189041 18.4900972 2803.3608921 1.6275124
32.6842004 0.2448292 19.3747110 2805.2618359 1.5154033
32.6842928 0.2519325 19.9589910 2808.6474824 1.5692612
32.6848848 0.3816047 18.7447088 2808.3028057 1.5706550
32.6852891 0.3955288 19.6478862 2795.9979619 1.4909142
32.6853426 0.3458165 18.6441274 2800.3729922 1.5923136
32.6859760 0.2508374 19.6380855 2800.2643500 1.5624954
32.6871112 0.2697519 19.4657978 2799.9367338 1.5816182
32.6883408 0.2539118 19.5436171 2800.5779690 1.5866577
32.6885521 0.3184967 19.9936097 2811.0859594 1.5359240
32.6912267 0.3739991 18.4530443 2800.5459763 1.6296872
32.6920907 0.3750091 19.2561845 2797.5516196 1.5730354
32.6934234 0.3420535 18.2753856 2803.5874890 1.5675052
32.6940697 0.3039930 18.7256604 2805.8169276 1.4954762
32.6951350 0.2835018 18.8600691 2805.3440838 1.4747179
32.6952227 0.2405954 19.9013749 2807.7101407 1.5984566
32.6965294 0.3536216 19.0662390 2808.9341634 1.5165791
32.6975657 0.3979370 18.9981113 2809.4374370 1.5872441
32.6992620 0.2776072 19.0706197 2800.9352090 1.4766683
32.7017791 0.3382239 18.5643002 2800.7002973 1.4981449
32.7019491 0.3311267 19.6449935 2797.0305969 1.4883782
32.7041892 0.2695597 19.0546276 2801.8749226 1.5188161
32.7055399 0.3618928 18.9080226 2798.8584266 1.5624084
32.7074240 0.2922048 19.9544604 2810.2420147 1.5914538
32.7100488 0.3750236 18.9552625 2798.6217310 1.6329985
32.7101065 0.3961808 18.3853167 2800.1315401 1.5591816
32.7106541 0.3654782 18.2904719 2801.1431031 1.4785313
32.7155553 0.2417015 19.7758751 2800.4973880 1.6153414
32.7182137 0.2454622 19.8463101 2807.8867423 1.5427302
32.7204777 0.2830738 19.1119744 2800.4658504 1.4956195
32.7227190 0.2996079 19.6954422 2809.7128961 1.4604565
32.7251149 0.3386522 19.0307481 2798.8885618 1.5347509
32.7258123 0.3077108 19.4805651 2809.1678489 1.6034587
32.7287214 0.2434236 19.5528170 2801.3035693 1.5711965
32.7294985 0.3246949 19.1521834 2799.1619246 1.6521466
32.7295118 0.3218037 18.5314985 2802.2381285 1.6187388
32.7297685 0.3037577 19.5032247 2809.1906547 1.4900982
32.7305347 0.2689211 18.9333970 2803.8054153 1.4932304
32.7352243 0.2498478 19.4961035 2806.4151884 1.6093711
32.7358951 0.2979490 18.6848397 2802.7784721 1.5848018
32.7360494 0.3599816 18.1441535 2803.3238806 1.5427283
32.7380014 0.2937059 19.7324683 2809.6582662 1.4576854
32.7384112 0.3265673 18.6419062 2806.4150623 1.5316130
32.7390787 0.3618963 18.2350658 2801.5661137 1.4642478
32.7397035 0.3228189 18.6334054 2801.0604327 1.5284915
32.7397593 0.3353453 19.1712206 2798.6338999 1.5886411
32.7411626 0.2864849 19.3032502 2799.6268213 1.5400809
32.7412324 0.3732445 18.5605983 2807.4285258 1.5636935
32.7436228 0.2713666 19.2292937 2800.7889700 1.5535850
32.7441626 0.2450033 19.3621487 2805.2305117 1.5137655
32.7447656 0.2385723 19.4703505 2803.7478884 1.6488984
32.7458961 0.3642413 18.8636041 2799.1677163 1.6470075
32.7463406 0.3623235 19.1227738 2809.3026447 1.5410235
32.7478379 0.2275627 19.6355720 2804.9882441 1.5166482
32.7480965 0.2361834 19.5965968 2802.3128786 1.6500265
32.7486272 0.3711886 18.0605640 2803.8130269 1.5058556
32.7541257 0.2390162 19.4372205 2804.1895519 1.6024617
32.7552178 0.3695620 18.5883780 2807.5295104 1.4741167
32.7578371 0.2493422 19.3088969 2801.7777674 1.4727870
32.7594562 0.3096010 18.5648669 2804.3836316 1.6003753
32.7595180 0.3774397 19.2290599 2797.5760953 1.5737586
32.7595532 0.3963520 18.5524175 2799.3555728 1.5225600
32.7598262 0.3644757 18.1785696 2801.8559432 1.4621816
32.7609225 0.2298298 19.6049233 2803.1237612 1.5939313
32.7620065 0.3949889 18.3908830 2807.1552857 1.5705559
32.7632310 0.2931171 18.9458754 2806.3020071 1.6254125
32.7637052 0.3216745 19.2921506 2808.9997370 1.4718950
32.7638421 0.3081095 18.5239443 2804.3498192 1.4813350
32.7651157 0.3733298 18.0779715 2802.7838857 1.5294477
32.7682742 0.3183438 18.7772063 2800.7109291 1.5899594
32.7696524 0.3826214 17.9839040 2803.4829223 1.4808503
32.7707923 0.2849683 19.0937239 2800.3066472 1.4617519
32.7713590 0.2641609 19.3489258 2800.7430239 1.5776644
32.7732521 0.3685982 18.0786388 2803.2561089 1.5161402
32.7747372 0.3315636 18.4673279 2805.3074448 1.6332468
32.7747897 0.3264585 18.8887593 2807.5057034 1.6232873
32.7770015 0.2983735 19.0065057 2807.0416799 1.5367813
32.7770894 0.2724487 19.7199601 2798.6850315 1.5336149
32.7802600 0.3891502 18.0910569 2805.4827639 1.4832377
32.7816847 0.2867283 19.0623737 2806.5503256 1.6494915
32.7854296 0.3638537 19.4266746 2797.2002803 1.5684606
32.7859902 0.3880493 18.4037990 2807.1069595 1.5336262
32.7880170 0.3076949 19.6254876 2809.7153351 1.5111639
32.7924096 0.3207813 18.9737280 2807.8022536 1.4847342
32.7928943 0.3592337 19.2600441 2797.8291721 1.5922255
32.7950735 0.2339440 19.5408514 2802.6257633 1.5691443
32.7959154 0.3655970 19.4154562 2796.9985641 1.4832318
32.7987972 0.3010200 19.1160747 2799.5911336 1.4908658
32.8001329 0.2533581 19.4406811 2806.6919753 1.4841286
32.8007520 0.3880782 18.5051720 2807.5268354 1.5673420
32.8025624 0.3469919 19.7348540 2810.9276570 1.6313151
32.8033082 0.3115067 18.7965917 2800.6237953 1.5116918
32.8045160 0.2706368 19.1545530 2801.0233939 1.5091787
32.8054650 0.3713592 18.3692123 2806.4294980 1.6299585
32.8072545 0.3755741 18.8483519 2798.7531801 1.5586554
32.8081600 0.3813684 19.3756658 2810.4402181 1.4927729
32.8093344 0.3174231 19.1753169 2798.7392961 1.4624314
32.8093519 0.3305966 19.3467157 2809.3570234 1.6166054
32.8097351 0.3843301 19.4413230 2796.9951744 1.6369264
32.8108390 0.2362099 19.5010163 2803.7467166 1.6432656
32.8121377 0.3079162 18.9094745 2800.5282092 1.5960025
32.8122298 0.3481941 19.3418843 2809.7252397 1.6553528
32.8159892 0.3887335 18.5095801 2807.5575252 1.5766779
32.8189341 0.3329739 18.6126881 2800.9170566 1.5900211
32.8192986 0.2754727 18.9429742 2802.7990785 1.6132779
32.8198037 0.2933115 19.8014665 2809.8464751 1.5458062
32.8211642 0.3459407 18.2279017 2802.5906165 1.4740986
32.8218731 0.2923025 18.7037932 2802.9269430 1.5459190
32.8225154 0.3856889 19.0658347 2809.5097995 1.6204795
32.8234056 0.3009437 19.0737067 2807.3693509 1.6292320
32.8246394 0.3864827 18.0299827 2803.5777912 1.6519652
32.8261486 0.3650134 19.5974651 2810.8546822 1.5530673
32.8272016 0.3444433 19.6432825 2810.6186590 1.5900766
32.8274681 0.3100723 19.6586333 2797.5827752 1.5320662
32.8278107 0.3317271 19.5787486 2810.1464197 1.6061239
32.8299669 0.2134518 19.9101090 2805.1189818 1.4998293
32.8300195 0.2795296 19.9380987 2809.7845604 1.6170377
32.8339295 0.2697668 19.3986272 2799.7276886 1.4583445
32.8341024 0.3499865 18.5883966 2800.4413825 1.5943027
32.8344668 0.2435851 19.2641169 2803.7446484 1.4655256
32.8345702 0.3600611 18.4898236 2806.8151809 1.5545291
32.8355080 0.2611988 19.4272776 2800.1208215 1.4697332
32.8366517 0.2488175 19.2604037 2803.7482272 1.5929914
32.8373044 0.3414629 18.4430532 2801.0408053 1.4637203
32.8383527 0.3941064 19.1612530 2809.9399216 1.6380879
32.8387174 0.3109918 18.8722839 2806.8584459 1.6265766
32.8396689 0.2693055 18.9557211 2803.8605148 1.5596622
32.8399739 0.2069543 19.9852673 2804.1219729 1.4877287
32.8407043 0.2837837 18.7521982 2803.5801847 1.5037752
32.8427165 0.2921210 19.0112687 2806.6280697 1.6400143
32.8427927 0.2791658 19.2260612 2807.1714921 1.5308854
32.8430944 0.3482482 18.1859700 2803.3838693 1.4907405
32.8432796 0.2512593 19.3742775 2805.9448438 1.5698692
32.8433429 0.3698777 18.9491051 2798.3802885 1.5054415
32.8465673 0.3339934 19.7113381 2796.9975463 1.5921169
32.8467032 0.2544742 19.5382568 2800.5239866 1.5950721
32.8510917 0.3675280 18.2354583 2801.5823113 1.5437582
32.8534686 0.3321070 18.9049268 2807.8179773 1.5782998
32.8546218 0.3573068 19.1792705 2809.4141052 1.5751747
32.8547218 0.2551069 19.7229021 2807.9358181 1.5995698
32.8562210 0.2943993 18.6357478 2803.5148166 1.4993807
32.8575694 0.3948767 18.3656592 2807.1541941 1.4629402
32.8598625 0.3518443 18.1700309 2803.2430425 1.5054688
32.8599678 0.3014567 19.2165116 2799.1753192 1.4915903
32.8615418 0.3580863 19.8321051 2796.0225865 1.5140324
32.8618215 0.2982834 19.3914192 2798.9998642 1.6059406
32.8625194 0.3602434 18.2454792 2805.4599772 1.5149293
32.8638546 0.3883534 18.5460336 2807.7440477 1.5272672
32.8641685 0.3579981 19.7368773 2811.1659180 1.5182798
32.8649509 0.3053187 18.9946496 2800.2047024 1.5875657
32.8658154 0.3026445 18.6710736 2804.9504968 1.6289489
32.8678941 0.3404297 18.4641288 2801.4613420 1.6000658
32.8689128 0.2742839 18.8616795 2803.7606182 1.5067237
32.8709254 0.2592211 19.1367853 2803.7535435 1.6471396
32.8724617 0.3164896 18.5072978 2804.4349297 1.6254134
32.8735756 0.3579214 18.3529019 2800.9436849 1.4719262
32.8742637 0.2866472 19.6049314 2798.7477965 1.6253652
32.8748433 0.2924095 18.9757261 2800.7327571 1.5410227
32.8751079 0.2742638 19.9668348 2797.8495440 1.5537892
32.8751818 0.3538423 18.2353674 2805.0025402 1.5297453
32.8755425 0.3932736 18.4939322 2807.5679449 1.6298548
32.8756683 0.3932311 18.7354524 2798.6068497 1.4740728
32.8760748 0.3567377 19.0019436 2798.5737885 1.5535636
32.8768717 0.3295642 18.7501772 2807.1293935 1.5263797
32.8799175 0.3731353 18.4049204 2800.4127364 1.5293445
32.8807370 0.2458440 19.4011364 2805.7617645 1.5142285
32.8807707 0.3000522 18.6392793 2804.8113478 1.5233913
32.8817784 0.3271848 19.6927786 2797.1650793 1.5812669
32.8838488 0.3005117 19.7107306 2797.9466230 1.6295639
32.8846914 0.3989440 19.8697718 2812.1039356 1.4562583
32.8883532 0.3179709 18.4741655 2803.8631929 1.6229493
32.8888032 0.2453081 19.8581021 2807.8559553 1.6426624
32.8899486 0.3911174 19.2428682 2810.1949025 1.4624412
32.8906415 0.3933726 18.0935126 2801.3438007 1.4783520
32.8906984 0.3788620 18.0809847 2804.9845811 1.5107787
32.8909062 0.3519572 19.0065106 2808.7512036 1.5116329
32.8939848 0.3144950 19.8467184 2796.8366538 1.5073680
32.8948899 0.2469894 19.3424145 2802.9416047 1.6436423
32.8958736 0.2698204 18.9931821 2804.8771292 1.5627640
32.8962597 0.2775864 19.8418166 2797.8459088 1.4642606
32.8963105 0.3298675 19.4949272 2797.6559535 1.5715745
32.8998076 0.2751820 19.9486683 2798.1480401 1.6526161
32.9023469 0.3264861 18.8400519 2799.7240691 1.4790290
32.9024607 0.3123091 18.6211209 2805.3879090 1.6249334
32.9057331 0.3324292 19.9876512 2811.4217991 1.5761251
32.9083953 0.3038325 18.5966983 2804.8379944 1.5075579
32.9154162 0.3687199 18.9093881 2808.7705851 1.4699993
32.9156399 0.3242256 19.1242765 2798.7630523 1.4895303
32.9159460 0.3231921 18.7307188 2800.8620568 1.6451962
32.9165408 0.3086910 19.1689891 2808.1085247 1.6201341
32.9183982 0.3459919 18.5553816 2800.6141058 1.5701890
32.9198594 0.2266084 19.9738554 2800.4369544 1.5430739
32.9203171 0.2655469 19.8223412 2808.8756014 1.5885126
32.9258329 0.3085525 18.7261013 2805.9870205 1.6044773
32.9275502 0.2922709 19.0550518 2800.3368515 1.5410469
32.9281387 0.2623074 19.6201442 2808.0790084 1.4771336
32.9281570 0.3877486 17.9908240 2804.6937142 1.4655607
32.9302107 0.3546767 18.6275064 2807.3272270 1.5639419
32.9329219 0.3514363 19.7776171 2811.1992174 1.4615514
32.9335113 0.3679924 18.0658632 2804.3349128 1.4584897
32.9356752 0.2917872 19.8857843 2810.1052427 1.5338196
32.9360592 0.3075543 18.6308318 2802.4326833 1.6352847
32.9361776 0.3014872 19.6099939 2809.5288848 1.5078451
32.9363006 0.3476002 18.2012201 2802.9818752 1.5068049
32.9366054 0.3297541 18.4149302 2804.7485561 1.6316466
32.9396107 0.2365917 19.3948828 2802.9453978 1.4796003
32.9404282 0.3340060 19.2249507 2798.4236296 1.5864342
32.9405378 0.3074012 19.8011507 2810.2608586 1.6194135
32.9469306 0.3619572 18.1845670 2802.0495475 1.5155531
32.9470175 0.3467487 18.2000809 2802.9434708 1.4912497
32.9470311 0.3130940 19.4304552 2798.2603401 1.5659852
32.9483162 0.3909615 18.9852994 2798.0645164 1.5780316
32.9494264 0.2693356 19.4232434 2807.5165241 1.5803583
32.9499325 0.3857145 19.4769928 2796.7628423 1.6034828
32.9502623 0.2523253 19.1578035 2804.1018075 1.5175250
32.9526764 0.3193038 18.5602038 2805.8003283 1.4707803
32.9547693 0.3156493 19.6021711 2809.8763034 1.5718454
32.9553590 0.3768059 19.8260191 2811.7303631 1.5206681
32.9553884 0.2743812 18.8402570 2803.6657299 1.4850018
32.9566280 0.2619494 19.0889685 2802.5510596 1.5600524
32.9576277 0.2341202 19.7070428 2801.0736196 1.5458234
32.9576291 0.3408279 19.8434271 2796.1886475 1.4801827
32.9601681 0.3133097 18.9804775 2799.7014669 1.5180468
32.9602519 0.3673180 18.5135877 2800.1384553 1.5608598
32.9612220 0.3065044 19.8967088 2797.0836976 1.5849923
32.9629490 0.3633987 19.9823856 2811.9707889 1.6355468
32.9651257 0.3709455 18.1569007 2802.2531836 1.6071926
32.9678522 0.2194234 19.7757152 2804.9211171 1.5352039
32.9700119 0.2992209 19.2281903 2808.0110271 1.6266190
32.9712487 0.3121569 18.7040989 2806.3382696 1.4573850
32.9737279 0.2994842 18.6284451 2804.9123873 1.4816888
32.9769656 0.3610669 18.2159385 2805.4338757 1.4757277
32.9773339 0.3977721 19.5454908 2811.1971418 1.4954989
32.9778831 0.3052094 18.7359814 2805.7566612 1.6540986
32.9779391 0.3149452 19.0448883 2799.7053311 1.6243539
32.9796043 0.2094884 19.8970076 2803.4031855 1.4696245
32.9807039 0.3719520 18.6635811 2807.9266050 1.5252008
32.9819043 0.3422898 18.3123558 2802.8930558 1.6518401
32.9821069 0.2235791 19.6800598 2804.7249448 1.5388588
32.9827859 0.3775282 18.7617871 2798.9876566 1.5705362
32.9837813 0.2316039 19.7211206 2801.3990634 1.5776768
32.9876081 0.3392332 18.2438100 2803.5562685 1.5094425
32.9878851 0.3285810 18.6427196 2800.7004559 1.5433375
32.9893776 0.3807491 17.9670545 2803.3794889 1.4610278
32.9913607 0.3603903 19.3190282 2809.9577681 1.5926304
32.9935653 0.2253748 19.6923090 2802.8771892 1.6103003
32.9953703 0.3379965 18.4297639 2801.2517658 1.4812672
32.9966313 0.2736113 19.8353851 2798.3655665 1.5933216
32.9967683 0.3976985 17.9362153 2803.3502228 1.5876404
32.9971860 0.3809430 19.6059607 2811.1637625 1.5339596
32.9972748 0.3385102 19.8788949 2811.2702732 1.4787650
33.0014017 0.3899529 17.9351603 2803.1612739 1.4885799
33.0049785 0.2295775 19.5534495 2804.8444803 1.5026431
33.0050910 0.3065663 18.7427635 2801.5510633 1.6335795
33.0055709 0.3283678 18.7884243 2800.2314456 1.6073792
33.0070961 0.2947611 19.5329907 2798.6519755 1.6255376
33.0102948 0.3072942 18.5348824 2803.4814628 1.5723665
33.0107908 0.3333516 18.3247006 2803.3102279 1.5850751
33.0115976 0.3108206 19.9731905 2810.9487254 1.4568359
33.0117017 0.3814168 18.0894075 2805.2084588 1.5351706
33.0120422 0.3281101 18.6366585 2800.4527285 1.4591636
33.0168659 0.3006288 18.6309465 2803.2365540 1.6226349
33.0177798 0.2724773 19.5445747 2808.2259049 1.5517345
33.0180143 0.3623674 18.3923046 2806.5682419 1.4681654
33.0184487 0.3322333 19.2896458 2797.9616487 1.4807506
33.0184572 0.3186469 18.7177167 2806.6714244 1.4869243
33.0185238 0.3093753 19.6479573 2797.8007154 1.6156722
33.0190634 0.2883732 19.1536082 2799.7979889 1.4655933
33.0191499 0.3486122 19.4257051 2797.5505796 1.6234245
33.0193640 0.2495655 19.6773608 2807.6448107 1.4760438
33.0204189 0.3329568 19.9085578 2811.2386374 1.5445349
33.0226211 0.2625622 19.2549539 2806.2525296 1.5855271
33.0235724 0.3859070 19.9438960 2812.1966250 1.5856070
33.0243741 0.2656709 18.9840701 2804.2094621 1.5415200
33.0248543 0.3428621 19.7337717 2810.9193543 1.5576067
33.0249217 0.3530884 19.3378453 2809.9095456 1.5247089
33.0255685 0.3629909 19.5715499 2796.7897359 1.5903026
33.0286797 0.3464388 19.7227509 2796.3856209 1.4759040
33.0293588 0.2714742 19.0019215 2802.4500782 1.6137743
33.0378153 0.3802027 18.5113705 2807.4674352 1.5801324
33.0386386 0.3208210 19.2577066 2808.8727808 1.5940693
33.0413745 0.3187886 19.3567019 2809.2005437 1.5188398
33.0414360 0.3202695 19.1308936 2799.0980960 1.5916059
33.0423764 0.2364216 19.5237174 2805.4075316 1.5775806
33.0427251 0.3291686 18.3391344 2804.2757489 1.5267627
33.0439870 0.3610670 18.8507922 2798.7822576 1.4913620
33.0442555 0.3729467 18.5211610 2799.9608279 1.5685274
33.0469448 0.3618580 18.2426334 2801.9335040 1.6097844
33.0470806 0.3725605 18.9075247 2798.2952545 1.4607025
33.0498548 0.3117847 18.5377702 2804.3134097 1.6477677
33.0505204 0.3297182 18.8350805 2800.1156022 1.6552520
33.0523075 0.2312652 19.7297202 2806.2689460 1.5782691
33.0547503 0.2106434 19.9014797 2802.9918066 1.4998272
33.0577302 0.3728596 18.0494583 2804.0822327 1.5491886
33.0584296 0.2940429 19.1717667 2807.7099824 1.5207997
33.0586752 0.3587057 18.1345562 2803.4128781 1.5683500
33.0603139 0.3787901 19.9215999 2812.0491715 1.6282646
33.0625246 0.3202367 18.9641781 2799.3943449 1.4837110
33.0642114 0.3039033 19.1846813 2799.1563122 1.4980632
33.0647876 0.3306190 19.4242461 2809.7295980 1.5083325
33.0661855 0.2989339 18.6408452 2804.6843305 1.5626002
33.0668090 0.2745055 18.9117933 2802.3287888 1.5217715
33.0710890 0.3593721 19.1542938 2809.4223486 1.6058064
33.0726743 0.3232726 19.1581318 2798.5587040 1.4654452
33.0745062 0.2850280 18.8965755 2801.6813281 1.5690430
33.0757256 0.3810779 18.5758475 2799.7773791 1.6515433
33.0761802 0.3855646 18.0154511 2804.6456966 1.5585290
33.0769872 0.3076875 18.5325287 2803.3191855 1.5798157
33.0813793 0.3526371 19.8046218 2811.3198343 1.5741309
33.0860075 0.3937330 19.5837384 2796.3441116 1.6089150
33.0884353 0.3408603 19.0146660 2798.7330126 1.5191033
33.0888014 0.3615528 18.7989608 2808.2340442 1.5725749
33.0899427 0.2634018 19.3092135 2806.7542440 1.5348769
33.0934077 0.3356742 18.2848386 2804.4676552 1.4971040
33.0939700 0.3229057 18.6737114 2800.5447578 1.4901763
33.0941574 0.3773358 18.2798224 2801.0158670 1.5904896
33.0954767 0.2655119 18.9844431 2802.6753276 1.5073334
33.0956056 0.3607208 19.1774634 2798.0305337 1.6184853
33.0957260 0.3607938 19.9850923 2795.7216566 1.6039970
33.0975306 0.3447631 18.4845171 2801.2089715 1.6475650
33.0977093 0.3266865 18.6243073 2800.5363721 1.4609418
33.0990075 0.2929201 19.1119162 2807.3203815 1.6084078
33.0998416 0.3248817 19.3628355 2809.3937656 1.5242504
33.1012328 0.2732446 19.1010290 2801.2128084 1.5619590
33.1026749 0.3334751 18.2945398 2804.2556438 1.5128371
33.1033695 0.3162108 19.9039407 2810.8375526 1.6556797
33.1041674 0.2980654 18.6930961 2805.3128591 1.5329782
33.1050943 0.2640152 19.2150727 2806.1207546 1.6050964
33.1055636 0.3343746 18.4434050 2801.5603923 1.5517153
33.1060457 0.2545184 19.7456303 2799.2036598 1.4934926
33.1070972 0.2841776 18.7126670 2803.8109904 1.4792367
33.1082077 0.2710284 19.3750564 2799.6853326 1.4673975
33.1097648 0.3593324 18.1125960 2802.8082347 1.4943794
33.1106100 0.3053636 18.6217243 2802.5938007 1.6348094
33.1123689 0.2439453 19.7717468 2807.6639298 1.5216039
33.1129937 0.2848630 18.8770768 2802.1512211 1.6318666
33.1154661 0.3742442 18.5468465 2807.5596578 1.5138135
33.1194895 0.3784726 18.6091928 2799.6308592 1.6299524
33.1200240 0.3134654 18.8930052 2799.9085338 1.4904019
33.1208432 0.3482077 18.2064940 2803.5260203 1.5898961
33.1220692 0.3201193 19.5690090 2797.6595924 1.5918971
33.1228734 0.3950745 18.2766311 2806.8413995 1.4854370
33.1229771 0.3490091 19.2293297 2797.9650628 1.5659130
33.1253400 0.3592749 18.2146524 2805.3846299 1.4986993
33.1296164 0.2623159 19.2771876 2801.2949938 1.6282933
33.1297989 0.3795622 17.9623199 2803.7707759 1.4575909
33.1315718 0.3740451 18.6364975 2807.8991519 1.5502507
33.1318774 0.2260032 19.6869001 2805.2696923 1.5782455
33.1332569 0.2341714 19.9513286 2807.5589497 1.6526477
33.1342024 0.2340457 19.4082476 2803.8629182 1.4886619
33.1347309 0.3596788 18.9497118 2798.5776377 1.5417689
33.1351779 0.2901665 19.5516361 2808.9596632 1.6053208
33.1355967 0.3458537 19.3715094 2797.6850203 1.6028577
33.1364907 0.3589886 18.5184820 2807.0810136 1.5104461
33.1377187 0.2815504 19.5135443 2799.1966701 1.6309660
33.1379809 0.2912250 19.1022732 2800.2850073 1.5980727
33.1399414 0.3387550 19.4758946 2810.0580524 1.6203087
33.1437265 0.3891049 19.6639689 2811.4711358 1.6322796
33.1448610 0.3715676 18.6680961 2799.3489893 1.5554531
33.1463442 0.3187844 18.7784784 2806.9929299 1.5126789
33.1484984 0.2992836 19.0987356 2807.7091391 1.4576573
33.1506211 0.3884444 19.0612138 2797.5562637 1.4687277
33.1507611 0.3671192 18.2404436 2801.1896654 1.4884058
33.1526037 0.3058129 19.1483676 2799.0929076 1.4639605
33.1528164 0.3305777 18.2977711 2802.8756096 1.4813624
33.1530935 0.3438813 19.6969609 2810.8813462 1.4684872
33.1579712 0.2851175 19.6072847 2808.9704600 1.6155276
33.1591797 0.2505910 19.3312371 2805.9746939 1.5047589
33.1592657 0.3748622 18.3994726 2806.8320344 1.6362776
33.1605855 0.3310778 19.4810776 2797.4138749 1.5002767
33.1637819 0.2342015 19.5502245 2805.5198908 1.5528045
33.1660408 0.2731271 18.9179032 2802.6011708 1.5553419
33.1693334 0.3069372 18.5440885 2804.7362793 1.5244545
33.1697431 0.3014896 18.5953021 2803.8093418 1.6122547
33.1768668 0.3982119 18.4848361 2807.8077320 1.4745533
33.1770668 0.3422394 19.5588190 2796.8524789 1.4622983
33.1781636 0.3122272 19.3487925 2808.9671174 1.6281393
33.1781917 0.3414688 18.3107148 2802.0638424 1.5367479
33.1802183 0.2472534 19.3582887 2805.5436470 1.5898073
33.1813313 0.3943480 19.1800698 2810.1217844 1.4719628
33.1833972 0.2442862 19.5043990 2801.5124168 1.6263390
33.1838355 0.2519649 19.1421368 2803.4099991 1.5249329
