# seed: 1784141145525623654
# N: 139.000
# minAmplitude: 0.20998409573019
# maxAmplitude: 0.2830891016485938
# minSigma: 17.999883804266283
# maxSigma: 16.548371118237924
# minX0: 2799.7190904776185
# maxX0: 2802.9998577055535
# minAlpha: 1.456002397664135
# maxAlpha: 1.6559741770305978
# chi2 amplitude sigma x0 alpha
0.4210403 0.2274862 17.7194441 2801.5990175 1.5454877
0.4210418 0.2546159 17.8650272 2800.5487879 1.5409439
0.4210424 0.2652471 17.2278347 2802.2571251 1.5432929
0.4210438 0.2460670 16.8858902 2802.3272325 1.4845696
0.4210480 0.2703398 17.6709826 2801.9303252 1.5716533
0.4210494 0.2296496 17.4217584 2802.5814774 1.5542608
0.4210529 0.2624328 17.1955515 2802.9627255 1.6247086
0.4210531 0.2759874 17.5994238 2802.4699958 1.5039380
0.4210539 0.2361974 17.9421579 2801.1697790 1.6354604
0.4210571 0.2730611 17.6450929 2802.7473380 1.6409714
0.4210576 0.2399159 17.1217234 2802.7209553 1.5557542
0.4210589 0.2380669 17.5458436 2801.3032297 1.5512421
0.4210596 0.2315572 17.9625515 2800.3171719 1.4960919
0.4210630 0.2675374 17.9795812 2800.9091932 1.4992002
0.4210647 0.2496158 17.4269043 2802.0250729 1.6391171
0.4210653 0.2647953 17.5100235 2801.6469156 1.5533500
0.4210662 0.2477208 17.6494846 2801.2932610 1.6150136
0.4210670 0.2522903 17.4207214 2801.8145260 1.6150553
0.4210679 0.2648403 17.1900848 2802.2827519 1.5377438
0.4210753 0.2312892 17.5673362 2801.2020686 1.4991404
0.4210756 0.2556215 16.8583285 2802.7326660 1.5125112
0.4210774 0.2392343 17.1228314 2802.4400902 1.5346106
0.4210795 0.2457287 17.1530460 2802.5067315 1.5830646
0.4210866 0.2196871 17.7649394 2802.1809846 1.5117752
0.4210874 0.2515629 16.7626013 2802.9482572 1.4926144
0.4210875 0.2612839 17.5055884 2801.6874639 1.5918775
0.4210883 0.2651254 17.9008425 2800.9756438 1.5361597
0.4210927 0.2656189 17.6718745 2801.4867293 1.5658652
0.4210999 0.2548781 17.5638057 2801.4178694 1.6023041
0.4211010 0.2721626 17.6499714 2802.1241675 1.5628389
0.4211010 0.2395571 17.3949744 2802.4210392 1.6214512
0.4211043 0.2585468 16.6981103 2802.9678528 1.4621274
0.4211044 0.2480636 17.3877640 2801.6419661 1.5819301
0.4211150 0.2446902 17.5294702 2800.8142207 1.5090505
0.4211158 0.2245567 17.7094474 2801.8396072 1.5320395
0.4211185 0.2571140 16.9692854 2802.5282847 1.5328859
0.4211212 0.2638311 16.9377685 2802.5578304 1.4881161
0.4211216 0.2163317 17.8458551 2802.0131676 1.4773021
0.4211232 0.2575861 17.8465864 2801.2398368 1.6478740
0.4211255 0.2621538 17.1907065 2801.7363847 1.4925153
0.4211268 0.2616958 17.1844640 2802.8195543 1.6140165
0.4211292 0.2453188 17.4533762 2800.7726970 1.4829729
0.4211293 0.2544108 17.3042023 2802.5016693 1.6492624
0.4211295 0.2660756 17.7062789 2801.9233662 1.6484583
0.4211400 0.2555063 17.5305149 2801.3110206 1.5744423
0.4211425 0.2530061 16.9146571 2801.8313559 1.4584791
0.4211432 0.2415175 17.3926908 2802.1879331 1.6144799
0.4211488 0.2572205 17.1652873 2802.0637315 1.5536728
0.4211506 0.2531035 17.5610198 2801.5888470 1.6296996
0.4211554 0.2581044 17.6927117 2801.4209540 1.6291947
0.4211572 0.2673323 17.4415742 2801.9903751 1.5550165
0.4211640 0.2408448 17.5191271 2800.8497551 1.5011296
0.4211726 0.2577235 17.0343916 2802.6137599 1.5609493
0.4211745 0.2308886 17.9148346 2801.5127417 1.6254620
0.4211752 0.2373773 17.9461354 2801.1176947 1.6381611
0.4211828 0.2567864 16.7301205 2802.7053318 1.4645553
0.4211848 0.2342146 17.3604109 2802.9184130 1.5987223
0.4211855 0.2749851 17.8684336 2802.2221357 1.5877449
0.4211873 0.2416536 17.3330429 2802.8500177 1.6445890
0.4211972 0.2670682 17.9399092 2801.1361229 1.5528522
0.4212060 0.2583889 17.3804224 2801.7935879 1.5857531
0.4212078 0.2382983 17.4297871 2801.9644713 1.5869261
0.4212121 0.2445060 17.4911957 2801.6314780 1.6034608
0.4212238 0.2457472 17.7012514 2800.8815716 1.5691669
0.4212258 0.2553489 17.4702791 2800.8313607 1.4805480
0.4212260 0.2480326 17.1268438 2802.2722834 1.5644714
0.4212316 0.2386856 17.6159247 2800.9103174 1.5271208
0.4212319 0.2439372 17.2470537 2801.5851452 1.5235531
0.4212333 0.2463639 17.0987787 2801.7837984 1.5065875
0.4212351 0.2527850 17.2603019 2801.8423823 1.5688157
0.4212377 0.2742132 17.6027327 2802.1685302 1.5054783
0.4212460 0.2601348 17.3686173 2801.9898734 1.5989187
0.4212522 0.2711646 17.4991441 2801.7538890 1.4672960
0.4212546 0.2198335 17.8351606 2801.2232577 1.4581008
0.4212563 0.2503720 17.7961063 2801.0698795 1.6270431
0.4212601 0.2328338 17.8923054 2800.3120839 1.4866949
0.4212614 0.2636036 17.6775198 2801.5561118 1.6054971
0.4212652 0.2434474 17.1352778 2802.2062754 1.5458777
0.4212653 0.2354571 17.3727465 2802.7304638 1.6041855
0.4212729 0.2266228 17.8452282 2800.9511292 1.5065858
0.4212745 0.2628279 17.3253558 2801.6784455 1.5220539
0.4212745 0.2404123 17.9321632 2800.5581605 1.5705596
0.4212762 0.2490861 16.8357976 2802.3973664 1.4823005
0.4212762 0.2446094 17.1389897 2802.4183021 1.5686369
0.4212850 0.2585261 17.3577676 2801.7136759 1.5676942
0.4212940 0.2785329 17.8837288 2802.2859558 1.4763946
0.4212950 0.2120589 17.9589528 2802.9591949 1.4929498
0.4213028 0.2677848 17.2705771 2802.6187314 1.5738529
0.4213038 0.2177475 17.9671310 2802.7409469 1.5749942
0.4213047 0.2262915 17.7173175 2801.4497712 1.5202353
0.4213048 0.2226556 17.7950252 2801.6728263 1.5210243
0.4213098 0.2689539 17.3211823 2801.8158432 1.4640987
0.4213108 0.2558855 17.2648420 2801.1750005 1.4747657
0.4213109 0.2658641 17.4901944 2801.3494374 1.4829900
0.4213150 0.2607042 16.7516432 2802.7789019 1.4622920
0.4213170 0.2673704 17.3109520 2802.4957584 1.5796500
0.4213176 0.2355138 17.5090955 2802.6506966 1.6433089
0.4213194 0.2315302 17.8125182 2801.9856541 1.6482328
0.4213213 0.2664186 17.6453244 2802.0636317 1.6482089
0.4213226 0.2398408 17.0895036 2801.6372662 1.4651386
0.4213268 0.2563923 17.2758169 2801.7118826 1.5510499
0.4213276 0.2583772 17.2634999 2802.1487761 1.5925198
0.4213292 0.2515732 17.1826445 2802.4004519 1.6003023
0.4213368 0.2495122 17.9888539 2799.8613551 1.4603045
0.4213394 0.2440303 17.2540170 2802.1765429 1.5838095
0.4213401 0.2756054 17.7142661 2801.9582992 1.4591564
0.4213487 0.2251195 17.9839765 2801.9871992 1.6291258
0.4213524 0.2276686 17.6896659 2802.8106595 1.6285672
0.4213545 0.2515942 16.9369453 2801.7957427 1.4643330
0.4213555 0.2400078 17.3874822 2802.5060556 1.6298396
0.4213565 0.2535344 17.1010815 2802.9157356 1.6126990
0.4213568 0.2795728 17.8511706 2802.9132524 1.5502784
0.4213572 0.2375804 17.4226955 2802.5870499 1.6290868
0.4213604 0.2418038 17.8500558 2800.2949910 1.5113508
0.4213621 0.2280495 17.7044071 2801.6465320 1.5530228
0.4213740 0.2470073 17.1214685 2801.8512999 1.5226702
0.4213812 0.2570857 17.2597127 2802.6084262 1.6419326
0.4213826 0.2392163 17.3377321 2802.1611024 1.5827135
0.4213835 0.2437779 17.0056912 2802.9847598 1.5556196
0.4213837 0.2359009 17.7874580 2801.6137093 1.6424924
0.4213837 0.2314596 17.7749331 2800.5209509 1.4766950
0.4213852 0.2388713 17.4861368 2801.1383564 1.5212950
0.4213853 0.2346630 17.9520770 2800.1690525 1.4918239
0.4213853 0.2663934 17.4050672 2802.5049715 1.6263285
0.4213887 0.2466954 16.8736378 2802.7328992 1.5107160
0.4213927 0.2191931 17.7045905 2802.6763084 1.5172893
0.4213979 0.2195358 17.7484328 2801.7764385 1.4785394
0.4214032 0.2793867 17.9025977 2802.4716866 1.4880910
0.4214075 0.2676641 17.6610254 2801.9852778 1.6255061
0.4214096 0.2270933 17.6506592 2802.2438606 1.5756141
0.4214147 0.2454108 16.9639728 2802.1263239 1.4941711
0.4214239 0.2388954 17.0199367 2802.0564565 1.4753614
0.4214329 0.2449080 17.1905749 2801.6508393 1.5180052
0.4214368 0.2720666 17.7316704 2801.7626025 1.5258396
0.4214480 0.2368387 17.8911482 2800.6718131 1.5615532
0.4214503 0.2172685 17.9513910 2802.1533171 1.5303776
0.4214516 0.2588890 17.9867982 2800.7521262 1.5890595
0.4214536 0.2388265 17.3264813 2801.3709374 1.5025617
0.4214592 0.2504613 17.9929839 2800.7492696 1.6308861
0.4214599 0.2510230 17.6134725 2800.8110337 1.5340298
0.4214604 0.2338721 17.4592836 2801.8204526 1.5517427
0.4214613 0.2230832 17.5431088 2802.6847147 1.5225085
0.4214632 0.2505083 17.7267893 2800.6086690 1.5324524
0.4214688 0.2247815 17.9958730 2801.6325780 1.5983033
0.4214717 0.2337149 17.6169049 2801.6012162 1.5756973
0.4214725 0.2411082 17.8367024 2800.8079203 1.5855572
0.4214731 0.2629905 17.8118335 2800.9954752 1.5476323
0.4214778 0.2398372 17.5692453 2801.3579314 1.5763169
0.4214833 0.2702830 17.6265798 2802.4297786 1.6446071
0.4214912 0.2342717 17.3868063 2801.1803956 1.4714956
0.4214912 0.2364853 17.1801197 2802.7887761 1.5557013
0.4214929 0.2516657 17.0349333 2801.8162251 1.4977994
0.4214930 0.2257000 17.6421396 2802.3825600 1.5668892
0.4214943 0.2594777 17.8476225 2801.0795553 1.6095644
0.4214948 0.2742193 17.8450728 2802.1595472 1.5921565
0.4214961 0.2511952 17.9791843 2800.5533906 1.5902515
0.4214987 0.2601457 17.8819674 2801.1860123 1.6345588
0.4215044 0.2587528 17.5540227 2801.3003062 1.5663536
0.4215073 0.2376463 17.8258997 2801.5083344 1.6549838
0.4215092 0.2667477 17.3874198 2802.1884867 1.5763839
0.4215228 0.2289415 17.9202265 2801.4669911 1.6057317
0.4215244 0.2726012 17.7108097 2802.5703827 1.6547453
0.4215298 0.2196871 17.8716481 2801.5670106 1.4977448
0.4215362 0.2633893 17.1641227 2802.2140329 1.5379749
0.4215487 0.2608632 17.3637943 2802.3393763 1.6379022
0.4215568 0.2629884 17.5467493 2802.0550835 1.6497032
0.4215573 0.2364792 17.8906717 2801.0802874 1.6145946
0.4215715 0.2487877 17.6529678 2801.2544259 1.6149559
0.4215732 0.2565228 17.5295097 2801.5470662 1.6086805
0.4215775 0.2444843 17.4975993 2800.6550397 1.4795159
0.4215788 0.2619202 17.4305888 2801.6504341 1.5614598
0.4215807 0.2723688 17.4183558 2802.9209455 1.5941247
0.4215811 0.2565793 16.8263601 2802.1620192 1.4581967
0.4215828 0.2483370 17.5463914 2801.6780915 1.6381060
0.4215868 0.2448381 17.1622843 2801.2987213 1.4713817
0.4215892 0.2398754 17.3375570 2801.3255640 1.5068975
0.4215919 0.2775906 17.9119301 2802.7698027 1.6334277
0.4215936 0.2797634 17.9661863 2802.7600514 1.5636441
0.4215946 0.2636948 17.3197322 2801.8402071 1.5385288
0.4215991 0.2679383 17.0754237 2802.7028432 1.5119249
0.4216001 0.2400444 17.2025538 2801.6621526 1.5035370
0.4216006 0.2636263 17.4394536 2802.2480012 1.6344992
0.4216162 0.2574038 17.6231830 2801.5838086 1.6399128
0.4216237 0.2597230 17.3309049 2801.9290165 1.5840064
0.4216241 0.2288274 17.8816104 2802.0790704 1.6505838
0.4216243 0.2249153 17.3194292 2802.3213826 1.4602616
0.4216281 0.2433949 17.9809473 2800.3020905 1.5513270
0.4216302 0.2768993 17.7301633 2802.6020621 1.5550747
0.4216322 0.2647615 17.5434032 2801.4271815 1.5310509
0.4216363 0.2365730 17.5944822 2801.6318304 1.5946005
0.4216364 0.2290117 17.3641279 2802.4616487 1.5264297
0.4216366 0.2488664 17.0056894 2801.7170513 1.4783299
0.4216391 0.2381606 17.2684318 2802.4835774 1.5793625
0.4216414 0.2623653 17.1537683 2802.1489387 1.5358440
0.4216476 0.2411845 17.2561832 2801.2766311 1.4842821
0.4216495 0.2723736 17.6451956 2802.2032812 1.5766531
0.4216551 0.2347068 17.4713348 2802.8951834 1.6403780
0.4216558 0.2584745 17.0603172 2802.4338875 1.5554624
0.4216577 0.2528431 17.4999219 2801.7741030 1.6386708
0.4216582 0.2419853 17.3327521 2801.7318069 1.5590979
0.4216616 0.2225388 17.5801034 2802.2156275 1.5012126
0.4216620 0.2654002 17.5047828 2802.0164950 1.6083482
0.4216638 0.2706449 17.9972334 2801.6333888 1.6186315
0.4216733 0.2366434 17.1217686 2802.1021875 1.4964234
0.4216766 0.2561213 17.8785442 2800.8951197 1.6072805
0.4216766 0.2372646 16.8712731 2802.9553035 1.4701670
0.4216843 0.2575562 17.4200629 2801.9644212 1.6276079
0.4216849 0.2265985 17.6443849 2802.8634251 1.6064970
0.4216876 0.2319004 17.8037201 2802.0168958 1.6539601
0.4216902 0.2667660 17.4222706 2802.0931816 1.5761933
0.4216932 0.2220776 17.4793699 2802.5304034 1.4845053
0.4216944 0.2547607 17.1397822 2802.6616842 1.6103110
0.4216983 0.2614093 17.6829428 2800.9586182 1.5225822
0.4217005 0.2530857 17.5844264 2800.8083167 1.5216725
0.4217067 0.2526919 16.8489010 2802.5395258 1.5028291
0.4217078 0.2662399 17.8132089 2801.3449311 1.5785793
0.4217121 0.2443887 17.4529794 2801.3465653 1.5612591
0.4217124 0.2764038 17.7516379 2802.9431624 1.6362002
0.4217135 0.2717326 17.6875828 2801.5353416 1.4739193
0.4217281 0.2440863 17.3739847 2801.5616166 1.5622902
0.4217404 0.2412736 16.9345114 2802.3471263 1.4850964
0.4217478 0.2697560 17.3827302 2802.5811976 1.5873147
0.4217484 0.2333610 17.4124669 2801.4300902 1.4993307
0.4217490 0.2324528 17.2516749 2801.7143276 1.4723509
0.4217503 0.2339960 16.9967048 2802.7103046 1.4743203
0.4217563 0.2514202 17.9225245 2800.1124479 1.4901508
0.4217607 0.2544336 17.3942312 2801.9636001 1.6272901
0.4217648 0.2741722 17.8103090 2802.1945002 1.5913921
0.4217655 0.2724048 17.9625735 2801.2177527 1.4606048
0.4217696 0.2393063 17.8584551 2800.6372961 1.5613761
0.4217708 0.2753316 17.3988161 2802.8969230 1.5176846
0.4217756 0.2670443 17.2843087 2801.7597224 1.4772257
0.4217761 0.2706141 17.6414672 2802.0353431 1.5829551
0.4217779 0.2621791 16.8582774 2802.4326120 1.4674121
0.4217780 0.2404635 17.1366934 2801.4306857 1.4641830
0.4217791 0.2734138 17.8374558 2802.1077727 1.6034362
0.4217866 0.2361082 17.2884869 2801.9740978 1.5333749
0.4217894 0.2447459 17.1160235 2802.9334369 1.5978057
0.4217898 0.2752064 17.8442035 2802.0928308 1.5528138
0.4217901 0.2629743 17.6227927 2801.6088731 1.6079453
0.4217998 0.2719628 17.3888533 2802.0598445 1.4740526
0.4218001 0.2352703 17.0465945 2802.8828280 1.5090410
0.4218028 0.2479195 17.5620906 2801.7569196 1.6529160
0.4218036 0.2357833 17.3308665 2801.1725828 1.4666877
0.4218074 0.2587490 17.2878109 2801.6306802 1.5371117
0.4218174 0.2478785 17.3043913 2800.9211900 1.4688353
0.4218226 0.2592771 17.1115185 2801.7480144 1.4946252
0.4218229 0.2604645 17.6179478 2801.3677320 1.5874908
0.4218276 0.2603600 17.1831436 2802.1133246 1.5561132
0.4218301 0.2231077 17.7988791 2802.6714934 1.5998627
0.4218324 0.2748835 17.8750154 2802.2692053 1.6108725
0.4218476 0.2780249 17.9680171 2802.7708849 1.6446647
0.4218484 0.2503331 16.8176739 2802.3631303 1.4793969
0.4218502 0.2342557 17.9677891 2799.9847950 1.4677021
0.4218507 0.2210068 17.5528360 2802.1502784 1.4712135
0.4218579 0.2663474 17.0668176 2802.6034791 1.5204075
0.4218650 0.2687572 17.6985076 2801.4971907 1.5343112
0.4218665 0.2682397 17.6694629 2801.3670321 1.5079451
0.4218689 0.2448355 17.0963523 2801.8086393 1.5078313
0.4218691 0.2747264 17.5960682 2802.6558128 1.5793990
0.4218699 0.2220164 17.9650806 2801.1415193 1.5130798
0.4218732 0.2228797 17.8129194 2801.7018609 1.5339812
0.4218738 0.2384229 17.2662499 2801.2655010 1.4742282
0.4218743 0.2761574 17.5148787 2802.4784728 1.4793190
0.4218779 0.2724622 17.7563994 2802.3037856 1.6344464
0.4218782 0.2768592 17.8847060 2802.7367994 1.6449855
0.4218837 0.2602273 17.0567971 2802.0421318 1.5075336
0.4218881 0.2571045 16.9393913 2802.7922685 1.5478999
0.4218896 0.2317581 17.3909169 2802.0243213 1.5328181
0.4218897 0.2604035 17.1410959 2801.6215527 1.4805463
0.4219019 0.2696963 17.1026309 2802.8783034 1.5167868
0.4219021 0.2770824 17.7636096 2802.8557046 1.6092156
0.4219026 0.2462185 17.5665377 2801.0449561 1.5597514
0.4219046 0.2617595 17.6535130 2800.8890937 1.4983406
0.4219133 0.2522644 17.0184448 2802.2854563 1.5404999
0.4219196 0.2578026 16.9615843 2802.5567926 1.5364590
0.4219204 0.2553573 17.9458444 2800.4056850 1.5361384
0.4219210 0.2205856 17.9473282 2801.2102725 1.4987120
0.4219240 0.2537529 17.3301567 2801.4571559 1.5457352
0.4219322 0.2505705 17.8546485 2800.1385782 1.4825001
0.4219339 0.2279516 17.4588148 2801.9175660 1.5080261
0.4219395 0.2514065 17.3551638 2800.8854135 1.4755295
0.4219422 0.2698161 17.5561968 2801.9001883 1.5468163
0.4219424 0.2292459 17.9162817 2801.6313129 1.6262802
0.4219437 0.2776859 17.8429287 2802.6309743 1.5813312
0.4219493 0.2381048 17.1702365 2801.7653832 1.4946086
0.4219516 0.2616479 17.3165501 2802.5007284 1.6379516
0.4219519 0.2361800 17.7181287 2801.3900237 1.6033883
0.4219543 0.2623716 17.1724206 2802.9503675 1.6229303
0.4219558 0.2726327 17.1347633 2802.7991698 1.4699651
0.4219702 0.2526830 16.7508718 2802.8543360 1.4905493
0.4219720 0.2390555 17.5475436 2801.8743914 1.6233591
0.4219722 0.2241999 17.7153445 2802.4271301 1.5756553
0.4219749 0.2514141 17.3950262 2801.4161767 1.5633444
0.4219757 0.2761521 17.8177077 2802.6875605 1.6327742
0.4219784 0.2620303 17.0312317 2801.8049184 1.4588840
0.4219826 0.2373434 17.2157578 2802.8266418 1.5788428
0.4219832 0.2775061 17.6400717 2802.4147690 1.4687710
0.4219916 0.2536238 17.6532800 2801.1279688 1.5942915
0.4219921 0.2723304 17.6830850 2802.1348293 1.5824872
0.4219954 0.2708518 17.5600524 2802.3844703 1.6093277
0.4219996 0.2290898 17.6730245 2801.4743936 1.5417172
0.4220035 0.2552580 17.0274732 2801.8622175 1.4990344
0.4220131 0.2595823 17.7002042 2801.3151780 1.6114066
0.4220169 0.2749673 17.4564568 2802.3163209 1.4683618
0.4220175 0.2290901 17.7263580 2801.7185221 1.5796436
0.4220193 0.2651312 17.6276189 2801.2370781 1.5194778
0.4220196 0.2741986 17.6457648 2802.1029421 1.5179706
0.4220197 0.2537595 16.9369372 2802.1802364 1.5046360
0.4220211 0.2706720 17.9581708 2801.6375973 1.6102816
0.4220214 0.2327817 17.6626042 2800.5178660 1.4594173
0.4220215 0.2519176 16.8640231 2802.0301548 1.4686434
0.4220257 0.2542621 17.7358549 2800.6300926 1.5299310
0.4220342 0.2493789 17.9251091 2800.6270070 1.5959677
0.4220344 0.2791770 17.7577127 2802.5893471 1.4785464
0.4220380 0.2681194 17.3714074 2802.3679888 1.5823226
0.4220404 0.2560511 16.8658514 2802.7119689 1.5199756
0.4220419 0.2459516 17.5582030 2800.7342370 1.5126704
0.4220443 0.2735053 17.5112864 2802.1204338 1.4931117
0.4220498 0.2552355 17.3384801 2802.3278901 1.6499129
0.4220501 0.2249936 17.5677422 2801.7172374 1.4923774
0.4220508 0.2594341 17.2087908 2802.7003822 1.6303379
0.4220591 0.2478867 17.0230858 2801.6454040 1.4776046
0.4220601 0.2465765 17.1123148 2801.9675004 1.5342475
0.4220616 0.2442959 17.4982688 2801.7309964 1.6211581
0.4220675 0.2721174 17.8679106 2801.5498806 1.5280951
0.4220765 0.2533266 17.9437728 2800.8796752 1.6377677
0.4220791 0.2383487 17.4906452 2801.0964159 1.5188772
0.4220837 0.2442673 17.4505937 2800.7637544 1.4852624
0.4220891 0.2362001 17.6424369 2801.0959653 1.5488917
0.4220928 0.2698266 17.8894057 2801.4480524 1.5646988
0.4220933 0.2536889 17.6275211 2801.1327752 1.5880503
0.4220974 0.2428746 17.2116424 2801.8822704 1.5438009
0.4221047 0.2567364 16.8603490 2802.7118745 1.5171397
0.4221118 0.2404164 17.5701138 2801.9824690 1.6498858
0.4221143 0.2591078 17.4411471 2802.0525908 1.6425952
0.4221183 0.2595544 17.3980980 2801.0766851 1.4817787
0.4221203 0.2753540 17.7097243 2802.5607181 1.5939988
0.4221212 0.2536732 17.2009089 2801.8748465 1.5589848
0.4221252 0.2668550 17.6554500 2801.0874124 1.4713389
0.4221259 0.2320812 17.6049791 2801.4887706 1.5514089
0.4221276 0.2709443 17.3975264 2802.9800290 1.6232966
0.4221304 0.2777653 17.8169517 2802.8268968 1.6063720
0.4221312 0.2754976 17.4759287 2802.3790150 1.4719524
0.4221357 0.2247049 17.7707282 2801.2945835 1.5076638
0.4221372 0.2736717 17.4878877 2802.3868099 1.5267547
0.4221417 0.2488198 16.9812073 2802.2404917 1.5225223
0.4221444 0.2604774 17.2754349 2801.6657545 1.5301842
0.4221482 0.2440566 17.6236536 2801.5529383 1.6380489
0.4221484 0.2315090 17.9893883 2801.3220060 1.6366192
0.4221584 0.2502633 17.0459082 2802.1481760 1.5376407
0.4221624 0.2489998 17.3080469 2802.1698137 1.6218163
0.4221653 0.2259079 17.3886644 2802.1566461 1.4843134
0.4221664 0.2758720 17.3959518 2802.8513077 1.5007757
0.4221666 0.2686678 17.7537017 2801.4562717 1.5476762
0.4221689 0.2334093 17.2949221 2802.6936725 1.5644364
0.4221699 0.2359451 17.1064116 2802.8821768 1.5360395
0.4221728 0.2651603 16.9664043 2802.7305134 1.5104094
0.4221774 0.2307449 17.3141729 2801.8132858 1.4862582
0.4221789 0.2798428 17.7830399 2802.8642726 1.5133654
0.4221833 0.2714494 17.8425982 2801.3132322 1.4818593
0.4221859 0.2424837 17.7996372 2800.6056857 1.5539426
0.4221878 0.2692685 17.8387767 2801.5045139 1.5734216
0.4221955 0.2511847 17.4272786 2802.0155084 1.6475691
0.4221969 0.2306945 17.7988123 2801.0786065 1.5500668
0.4221992 0.2551096 17.7644850 2800.5619475 1.5217749
0.4221994 0.2173668 17.7549123 2801.8681140 1.4624670
0.4221994 0.2471500 17.8377498 2801.1381160 1.6543008
0.4222012 0.2341332 17.3718532 2802.0799438 1.5537556
0.4222062 0.2533686 16.8741236 2802.1017495 1.4788319
0.4222078 0.2144737 17.9152763 2802.5300962 1.5049065
0.4222088 0.2493090 17.2012059 2801.6216748 1.5315803
0.4222163 0.2560038 17.5660258 2800.7202295 1.4915069
0.4222163 0.2567696 17.7717279 2800.4752960 1.4957732
0.4222195 0.2651492 17.9000073 2800.6020946 1.4575095
0.4222309 0.2757108 17.8021073 2801.8332694 1.4677152
0.4222341 0.2630127 17.2554529 2801.7993437 1.5235954
0.4222370 0.2303578 17.2006264 2802.2404654 1.4805605
0.4222377 0.2433232 17.7492572 2800.4389216 1.5163214
0.4222407 0.2699798 17.0120566 2802.9587568 1.4880176
0.4222489 0.2694852 17.8433016 2801.1385285 1.4874241
0.4222520 0.2693070 17.7163012 2801.2983227 1.4906977
0.4222582 0.2133574 17.9294925 2802.7182692 1.5007239
0.4222624 0.2333817 17.2140596 2802.9837372 1.5530935
0.4222632 0.2572506 17.6210739 2801.3493147 1.6085438
0.4222672 0.2472295 17.8827429 2800.7411341 1.6059337
0.4222729 0.2598672 17.2129341 2801.8182078 1.5358658
0.4222774 0.2767773 17.6685504 2802.9706228 1.6021264
0.4222843 0.2388994 17.6402022 2801.4335678 1.6050792
0.4222908 0.2615918 17.6318455 2801.3385626 1.5812023
0.4222929 0.2702435 17.1646378 2802.8434423 1.5326095
0.4222929 0.2437966 16.8848383 2802.7932726 1.5114780
0.4222940 0.2497833 17.7397765 2800.3671984 1.5003668
0.4222953 0.2707142 17.8861911 2801.3409714 1.5212886
0.4222970 0.2602024 17.5266114 2801.2310414 1.5424613
0.4222985 0.2274201 17.8775360 2802.0914687 1.6386518
0.4223009 0.2639163 17.3681736 2801.2387169 1.4603186
0.4223029 0.2647813 17.0615949 2802.9143424 1.5646834
0.4223095 0.2655768 17.1837386 2801.9264237 1.4928089
0.4223097 0.2661681 17.7377629 2801.5724254 1.6062802
0.4223154 0.2334872 17.2387636 2802.4631200 1.5351559
0.4223242 0.2303240 17.3448829 2801.8774461 1.4972102
0.4223254 0.2285973 17.2135887 2802.9018906 1.5014847
0.4223280 0.2762499 17.9967653 2801.8896080 1.5285151
0.4223313 0.2311766 17.9928287 2800.6619738 1.5554113
0.4223394 0.2778538 17.5119274 2802.7039690 1.4626835
0.4223455 0.2596483 16.8799402 2802.0816562 1.4607327
0.4223489 0.2422011 17.6168933 2800.5027592 1.4893055
0.4223693 0.2334720 17.4746849 2801.9026262 1.5651753
0.4223830 0.2336784 17.8983446 2800.1602111 1.4772370
0.4223842 0.2658468 17.8446697 2801.5050636 1.6320584
0.4223861 0.2281170 17.6146579 2802.6502851 1.6075729
0.4223916 0.2329677 17.6508903 2800.9078766 1.5087353
0.4223916 0.2713734 17.2130331 2802.8110481 1.5299161
0.4223941 0.2576142 17.7464241 2801.2757433 1.6334447
0.4223950 0.2612334 17.3919183 2801.3313940 1.5112525
0.4224018 0.2345062 17.9946250 2800.1775246 1.5089807
0.4224034 0.2586002 17.9813361 2800.9850094 1.6442075
0.4224059 0.2753089 17.7890654 2802.0120514 1.5207772
0.4224073 0.2419122 17.1015401 2802.9968902 1.5843073
0.4224086 0.2697639 17.7457168 2801.4029465 1.5149318
0.4224089 0.2532371 16.8248712 2802.3976054 1.4890575
0.4224134 0.2129942 17.8263496 2802.6907419 1.4656679
0.4224175 0.2439668 17.1692139 2802.5885754 1.5946329
0.4224236 0.2788742 17.8815965 2802.6363191 1.5578145
0.4224271 0.2408202 17.6781902 2801.2981717 1.6110049
0.4224329 0.2449998 17.3795714 2800.8069223 1.4751423
0.4224364 0.2434860 17.2251194 2801.4203508 1.5048382
0.4224370 0.2797402 17.8428039 2802.5763452 1.4889344
0.4224514 0.2512578 17.6307028 2801.2054704 1.6069290
0.4224617 0.2609650 17.6650837 2801.5283167 1.6301639
0.4224703 0.2350422 17.9577636 2800.6414200 1.5707233
0.4224744 0.2250371 17.7884532 2802.1281994 1.5893376
0.4224751 0.2651481 16.8833835 2802.8098725 1.4891906
0.4224785 0.2463506 17.1961016 2802.5921797 1.6146493
0.4224842 0.2349074 17.6616110 2801.8299824 1.6260319
0.4224892 0.2305030 17.3510233 2802.9341671 1.5671529
0.4224949 0.2220537 17.7952074 2802.5543953 1.5818730
0.4224951 0.2355344 17.0059916 2802.4330856 1.4793952
0.4225004 0.2594460 17.4546635 2801.5077226 1.5722316
0.4225030 0.2318400 17.2356685 2802.8465392 1.5404591
0.4225082 0.2242611 17.5817740 2801.7722308 1.4949473
0.4225174 0.2675172 17.0944492 2802.4599608 1.5076621
0.4225186 0.2720834 17.6507124 2802.1477300 1.5846041
0.4225267 0.2370390 17.9271987 2799.9678628 1.4706348
0.4225300 0.2740649 17.7898591 2801.6831312 1.4858535
