# seed: 1784072509930166400
# N: 155.000
# minAmplitude: 0.39346551790654827
# maxAmplitude: 0.9799644172240405
# minSigma: 14.00159463688906
# maxSigma: 17.99982585777346
# minX0: 2794.9065034965315
# maxX0: 2808.6726248433984
# minAlpha: 1.456025085302605
# maxAlpha: 1.6559861236560194
# chi2 amplitude sigma x0 alpha
3.4772902 0.4477280 17.8083990 2801.4018343 1.4683827
3.4779238 0.8402052 15.1455885 2804.0398675 1.5589684
3.4783086 0.6162209 17.3885807 2806.7988661 1.5084881
3.4790851 0.7928883 15.2524053 2798.7734631 1.6057286
3.4793538 0.6561372 17.8765087 2798.8968551 1.6284579
3.4807254 0.8607303 15.1359065 2801.1463667 1.4926287
3.4809445 0.7714776 15.7476012 2805.1564713 1.6080520
3.4814771 0.8371530 15.8355721 2800.9837954 1.5672145
3.4815298 0.7853464 14.2435022 2800.9377730 1.5101344
3.4816814 0.4843123 15.6623750 2804.0406963 1.6517327
3.4822209 0.6748868 15.4399639 2806.3129982 1.6150574
3.4841524 0.6024247 16.1948915 2806.2217206 1.6528567
3.4848482 0.6845279 17.6330978 2797.2859433 1.5482649
3.4852076 0.4359478 17.4225995 2800.0956524 1.6086544
3.4855527 0.7568903 17.0003368 2800.6694189 1.5953987
3.4862384 0.4411812 17.6602857 2799.9302794 1.5319248
3.4864082 0.8397734 14.4821173 2801.9448367 1.6470981
3.4866734 0.6602611 17.8783903 2804.5310391 1.6338058
3.4879115 0.5612148 17.9020170 2796.3553957 1.5102897
3.4886447 0.6795076 15.7290477 2797.6085522 1.6419377
3.4895718 0.5489348 14.0110455 2802.1930408 1.5985600
3.4897286 0.7201593 16.8099136 2798.5001499 1.6098363
3.4898092 0.7769783 15.6751286 2798.5978323 1.6015041
3.4904638 0.8496066 15.6415966 2802.0928728 1.5666397
3.4912468 0.8507461 15.7422321 2802.2374869 1.5489969
3.4917626 0.5539472 15.6588950 2801.0213546 1.4588971
3.4934983 0.5022024 17.4925875 2806.3503165 1.6018206
3.4937868 0.7175854 17.5656923 2805.1367247 1.5664969
3.4946956 0.6586285 15.0335189 2803.0378194 1.4792101
3.4955011 0.8333795 15.0503189 2801.4773853 1.6346849
3.4964495 0.8402324 14.7974863 2802.4152581 1.5000061
3.4977978 0.8626888 15.4899255 2801.3131295 1.4899232
3.4985325 0.7378711 14.5422205 2805.3747697 1.6217708
3.4992146 0.5489617 15.0743596 2805.1937369 1.6266018
3.4993143 0.7546874 17.0227112 2805.2330413 1.4964010
3.4993950 0.8533232 14.2729128 2799.8983777 1.6039679
3.5002204 0.6981040 17.7099079 2803.2414309 1.6204350
3.5005849 0.6099209 14.4568857 2799.2973597 1.5569833
3.5015046 0.5425833 17.1631653 2805.9065251 1.4955623
3.5023765 0.7768422 16.6739670 2798.0150872 1.4614082
3.5031390 0.7176712 14.6512930 2804.8119257 1.5455440
3.5033323 0.6606651 15.1164123 2805.1439019 1.5339637
3.5038736 0.7082968 15.1665828 2797.8150052 1.6315426
3.5038872 0.5662001 17.6516218 2796.4240148 1.5437675
3.5048395 0.8002873 15.7947201 2798.9803157 1.5773590
3.5057809 0.7256032 15.7890581 2804.2632501 1.4583045
3.5062555 0.6296735 14.9205481 2805.8263287 1.6227935
3.5066562 0.4890197 14.8001980 2801.7770757 1.6064096
3.5081607 0.6964579 16.0707743 2797.1282403 1.5557192
3.5084374 0.5495648 16.3405541 2806.1268745 1.6494062
3.5084384 0.8446513 15.7189344 2803.0992514 1.5504541
3.5084505 0.6268101 16.7276377 2806.9242651 1.5564842
3.5084593 0.7473155 17.4751765 2804.9973235 1.5114545
3.5084951 0.8332378 15.2319871 2803.4265632 1.6128726
3.5086828 0.5257924 16.2805556 2799.0600683 1.4694377
3.5091066 0.5838312 17.8543278 2806.5813235 1.4714263
3.5091390 0.5515524 15.9769068 2798.6169626 1.4850326
3.5097600 0.4864868 17.3154220 2805.8571318 1.5733437
3.5107961 0.5041222 15.5454595 2804.4352865 1.5722792
3.5109061 0.6424676 17.4274242 2797.4730392 1.6196136
3.5111126 0.5413095 17.9784202 2806.9525388 1.5398410
3.5115204 0.5366238 16.5025510 2806.3981819 1.5867509
3.5121949 0.5392483 15.4615906 2802.2613918 1.4914487
3.5122165 0.8330298 14.2292620 2804.2815230 1.5835346
3.5127570 0.8436052 15.2786420 2800.1663352 1.4762473
3.5132977 0.7495777 17.5248547 2803.8278088 1.5530282
3.5149872 0.7058891 15.0191026 2805.5274554 1.5538458
3.5149924 0.7725809 15.0469195 2805.4482052 1.6064353
3.5150373 0.8640658 15.3142248 2801.6071185 1.5693467
3.5156627 0.7028268 17.5888968 2806.0924432 1.5271952
3.5163096 0.8244632 14.5595234 2799.1224487 1.5856711
3.5164234 0.5461156 14.6122325 2799.1939881 1.6404778
3.5167075 0.6265846 16.1349284 2796.9740704 1.6091903
3.5184929 0.6809393 16.7300839 2797.1470874 1.5882675
3.5185276 0.7990240 16.6798652 2803.0777645 1.5558086
3.5189264 0.7564109 17.8989482 2803.5456874 1.5063080
3.5192708 0.5532589 14.6327806 2804.3168101 1.5852040
3.5196031 0.7125767 17.0367777 2803.5859294 1.6432098
3.5200123 0.8500484 15.8705493 2800.6472715 1.5219150
3.5203201 0.4871126 16.3001731 2802.0215506 1.4862988
3.5228524 0.7816322 17.1819118 2804.3007423 1.4721859
3.5234566 0.7759626 15.0669621 2802.6715036 1.4648339
3.5238057 0.4624122 15.6067444 2802.6565563 1.5936249
3.5242563 0.6897629 15.7940343 2797.5926556 1.4896864
3.5266731 0.5314322 17.2002171 2806.7391530 1.6002648
3.5266982 0.8244869 14.4816139 2802.0272575 1.5040836
3.5272522 0.7607481 16.3465000 2802.9549441 1.6388669
3.5273539 0.4786215 17.0433170 2799.0616010 1.4888041
3.5276704 0.5368337 14.7186886 2801.7157532 1.5434560
3.5279397 0.5608434 14.3328807 2802.2992383 1.5570789
3.5283261 0.4773909 16.8977624 2805.0246640 1.5529969
3.5289157 0.6367681 17.3338471 2796.4752882 1.5435158
3.5290495 0.4598621 17.1327441 2803.1920419 1.5005096
3.5295127 0.4771404 17.3949446 2804.5196942 1.4971576
3.5296101 0.8492424 15.5605510 2803.3026986 1.5421072
3.5296239 0.6239011 14.5576866 2805.2141462 1.5857789
3.5307559 0.6651516 17.0253394 2796.6761325 1.5430105
3.5314652 0.7495203 17.9796259 2803.7359109 1.5094229
3.5319555 0.5445140 14.3279396 2802.8368796 1.5766575
3.5321218 0.6443296 17.7441564 2806.8413359 1.5674609
3.5324356 0.5216460 17.6425099 2805.5144857 1.4654421
3.5324720 0.7052610 16.4198711 2797.2684785 1.5773535
3.5326576 0.6572839 15.2557195 2805.9061299 1.5606364
3.5329877 0.5241332 14.7923956 2801.8633574 1.5496928
3.5332315 0.7252127 14.9013920 2798.1943524 1.5412296
3.5339666 0.7905382 15.8686447 2803.9647557 1.6198360
3.5344645 0.6301885 16.6581713 2807.0082349 1.5821835
3.5345779 0.4586977 16.2808581 2803.4171947 1.5646541
3.5347528 0.5393636 16.7716122 2797.0688632 1.5700869
3.5349850 0.6045773 16.5427590 2806.3058063 1.5172157
3.5354246 0.6761326 15.5111814 2806.4235033 1.6080559
3.5357426 0.7890311 17.2020994 2802.3893361 1.5308403
3.5362595 0.6495419 16.8027163 2796.7877940 1.5840648
3.5368553 0.6663385 16.9644117 2797.2766671 1.6074105
3.5378922 0.7651020 16.2182622 2799.9944590 1.6320480
3.5384802 0.6168552 14.2234616 2802.7212814 1.5409438
3.5387786 0.8195428 15.6699036 2803.9799663 1.5906696
3.5387939 0.5034031 17.0960025 2797.4548922 1.5861087
3.5408536 0.6441227 15.4176264 2798.7216706 1.4681815
3.5411478 0.7285836 15.9260711 2806.0100788 1.5447554
3.5413219 0.4907627 15.0063446 2801.4859772 1.5762262
3.5414448 0.7755832 16.6771786 2804.7803890 1.4758301
3.5415146 0.7531902 17.9981817 2801.0259786 1.5208297
3.5416239 0.5213303 16.7141846 2798.3087396 1.4701704
3.5416494 0.5647382 17.9776397 2806.6358832 1.6310732
3.5416767 0.8035947 14.1382645 2799.1063637 1.5895073
3.5423951 0.4524823 15.7460945 2801.4029270 1.6175117
3.5433257 0.8089244 15.8216236 2800.0636334 1.6034368
3.5434403 0.7005393 17.1163517 2797.4626917 1.5711903
3.5438348 0.7589171 17.8009647 2802.4780007 1.5294421
3.5439914 0.5262951 17.2422154 2797.0427738 1.5315591
3.5443118 0.7720263 17.2737338 2804.5889221 1.4619294
3.5448541 0.6799652 16.9386416 2796.7015621 1.5153887
3.5448580 0.7673471 15.7878167 2798.4669484 1.6065693
3.5450580 0.8059625 14.4306143 2803.5506081 1.5298041
3.5458217 0.7148935 17.5652641 2801.8636085 1.6176102
3.5461579 0.6311913 14.3931279 2801.6257581 1.5150168
3.5474547 0.8570380 15.5631666 2802.1215172 1.4808225
3.5486845 0.5187537 15.5059223 2798.7159787 1.5754928
3.5493771 0.8632264 14.3986630 2800.7775861 1.6241425
3.5497704 0.6203117 14.8826823 2799.7286686 1.4966868
3.5501458 0.8286432 14.8862778 2801.7655939 1.4775477
3.5501678 0.7893774 14.0492007 2799.0146007 1.6053507
3.5516759 0.6358317 17.9568292 2805.6045947 1.6313807
3.5518779 0.8797762 14.7801181 2802.0425575 1.5885904
3.5526730 0.6574911 15.3863338 2806.1588925 1.6344034
3.5527182 0.7238947 17.1938258 2804.3379189 1.6114589
3.5530618 0.7427680 14.7061004 2801.9301567 1.4749203
3.5532211 0.6011815 17.4788186 2796.3211208 1.4834861
3.5532958 0.5349054 14.4433632 2803.8046483 1.6125667
3.5547448 0.5150868 17.8689252 2796.8601012 1.5304180
3.5554634 0.5182029 17.3151595 2797.3370561 1.6338837
3.5556671 0.7517557 17.1390843 2797.5050130 1.4579053
3.5559772 0.5207749 15.8560133 2798.6452571 1.5355608
3.5565934 0.5771089 14.2076259 2799.4122463 1.6482608
3.5566353 0.6835654 17.4479112 2797.8782442 1.5966863
3.5571387 0.7613558 17.4496028 2798.2319963 1.4832810
3.5571672 0.4738708 17.8915725 2804.7886471 1.4871887
3.5576059 0.5802152 17.1957049 2806.9152014 1.6235922
3.5582106 0.7672866 15.8837489 2800.1077824 1.6504744
3.5583332 0.7067773 14.5431538 2798.9267471 1.5297795
3.5583651 0.6166685 16.2619754 2806.7401364 1.5630937
3.5585804 0.5109860 15.9350976 2798.2535149 1.5842063
3.5592259 0.6129585 15.4416587 2799.0824707 1.4667817
3.5598492 0.7814610 17.1747072 2801.5152905 1.5517660
3.5606703 0.8008015 16.8670417 2800.9244203 1.5416514
3.5610611 0.5987555 17.5257659 2806.9560794 1.5139641
3.5612011 0.7305794 14.2935937 2799.6873282 1.5226809
3.5613755 0.5721419 17.9683587 2806.9949459 1.5072075
3.5622553 0.7885287 17.7275265 2802.1196383 1.4756441
3.5622861 0.7360221 16.6407872 2798.0449571 1.5831160
3.5625145 0.6814494 17.5993164 2798.3799723 1.6083179
3.5631191 0.6159000 17.2089921 2807.1597872 1.5756026
3.5632029 0.7002290 17.1816582 2804.9030885 1.6278244
3.5638735 0.7312077 16.6540995 2797.6956468 1.5674214
3.5640376 0.7725220 17.4618061 2798.4390928 1.4678296
3.5640744 0.6110068 14.5955124 2798.3619745 1.6039058
3.5644916 0.4990324 16.3951262 2798.1072746 1.5746124
3.5649178 0.7573755 14.9178499 2805.0392764 1.5432564
3.5654747 0.5488230 17.4172509 2806.4980963 1.5108019
3.5663465 0.4789909 17.9328268 2805.9152802 1.6176217
3.5664150 0.7735102 16.8455314 2801.0302952 1.5912529
3.5670464 0.7510209 15.5125356 2805.7481936 1.5553518
3.5670696 0.6007747 16.2198032 2804.9077906 1.4701107
3.5671585 0.6333515 17.5472310 2797.0559067 1.6032097
3.5678873 0.6333960 17.7798715 2798.5444864 1.6503960
3.5686738 0.5328146 15.8838159 2801.7532421 1.4600237
3.5690409 0.7957993 17.4997857 2799.6859878 1.4607143
3.5707225 0.4625273 16.9139692 2803.7729705 1.5235415
3.5713514 0.5924637 14.9731103 2804.3922491 1.5363141
3.5715445 0.8216484 16.1248369 2803.5158433 1.5587312
3.5716419 0.6235145 17.2765786 2806.8601824 1.6137672
3.5718520 0.8688531 14.8832729 2803.2887230 1.5598155
3.5718775 0.6696898 16.9020865 2806.4916406 1.6120521
3.5721187 0.5040800 15.2739182 2799.2023660 1.6039869
3.5724585 0.7304114 15.3658485 2806.0694165 1.6035886
3.5731298 0.7765413 17.6346097 2799.8612502 1.4969648
3.5731346 0.6001225 15.6182627 2797.4580151 1.5615274
3.5731984 0.8408318 15.4964598 2803.4474993 1.5048158
3.5745511 0.5776654 15.3189413 2803.4104750 1.4950006
3.5746744 0.5801886 17.0631094 2796.5560697 1.5237799
3.5748002 0.5848625 14.7992205 2801.9646642 1.5058560
3.5754322 0.8516917 14.3429837 2801.1068850 1.6419897
3.5769524 0.8585787 15.8855659 2801.3277172 1.5036944
3.5770357 0.6299100 17.3787096 2807.0775700 1.5811497
3.5770737 0.6749603 16.1345146 2796.9514736 1.5392082
3.5774524 0.7028898 14.6908000 2800.8994159 1.4740559
3.5774651 0.5986419 16.7635188 2796.7555221 1.4993027
3.5775868 0.4891044 17.8317398 2806.0714260 1.6273133
3.5776074 0.6892963 14.1841010 2804.9272836 1.6341883
3.5776094 0.8400126 15.7161339 2803.6233794 1.5246705
3.5776905 0.4917867 15.5032408 2799.2448990 1.6034338
3.5787850 0.5724010 15.1686428 2800.3504710 1.4877675
3.5789639 0.5082132 17.9654880 2797.5743531 1.6432922
3.5792170 0.7678231 14.3586287 2802.7167925 1.5097625
3.5799650 0.4833672 16.3499841 2798.4877279 1.5973695
3.5803900 0.7633677 16.1747403 2799.4928866 1.6287082
3.5811035 0.4367528 17.0895402 2801.3330413 1.5444951
3.5812347 0.7896817 16.8091588 2798.6111573 1.4976391
3.5820992 0.5092757 14.3923297 2802.2483183 1.6239659
3.5825860 0.8695928 14.7986807 2802.7280604 1.6027503
3.5829816 0.5123677 17.6297129 2806.6585971 1.5991432
3.5833705 0.5013489 17.3761273 2797.6050576 1.6383183
3.5834437 0.4459315 16.4881405 2800.3539159 1.5831917
3.5842545 0.4921531 17.3012869 2797.9794162 1.4986156
3.5853518 0.5993220 17.6556939 2796.2071123 1.4873529
3.5862720 0.7803908 15.8176987 2804.9232657 1.5081196
3.5863804 0.6693907 15.5647347 2797.2166860 1.5805073
3.5863829 0.5161858 16.0227719 2802.8437868 1.4799492
3.5864423 0.4631442 16.9581715 2798.7683059 1.6328267
3.5865024 0.5750660 16.6633226 2806.9467423 1.5878736
3.5865332 0.5342452 14.0521511 2801.8175432 1.6310325
3.5867699 0.6326177 15.6476115 2806.5131974 1.6212058
3.5869439 0.8084179 14.6333852 2798.8394448 1.5623889
3.5876330 0.4505192 17.5559435 2800.6527322 1.4747041
3.5878294 0.4369265 17.0603729 2800.5997154 1.5619056
3.5892548 0.7410022 16.0606750 2805.7985479 1.6062149
3.5894920 0.5321349 15.8805058 2798.9306965 1.5000499
3.5895922 0.4305674 17.7769008 2803.0300813 1.6410458
3.5896850 0.8703745 14.5273552 2802.0565039 1.5248092
3.5898369 0.7242180 15.8422530 2805.9130616 1.5340535
3.5903977 0.4869021 14.8060052 2801.1514780 1.6339944
3.5918150 0.8568150 15.4896232 2800.0724334 1.5125349
3.5919771 0.5921706 16.5013151 2797.1241078 1.6474857
3.5923730 0.4802406 16.0171896 2804.8079132 1.6153467
3.5925265 0.5737099 15.5238664 2804.0084771 1.4981351
3.5925541 0.4668539 16.5470799 2798.9574937 1.6416638
3.5933455 0.7292100 14.0594831 2800.9124448 1.5205879
3.5936789 0.6075267 17.0020939 2806.2320555 1.4823257
3.5937045 0.6501539 15.6055189 2804.9510595 1.4963032
3.5940061 0.7111622 14.1117070 2798.5713455 1.6168345
3.5946127 0.5346858 17.4808397 2797.2663120 1.6460727
3.5948659 0.5103407 15.6073542 2801.8718912 1.5025084
3.5948678 0.4663224 17.7605919 2798.0729517 1.5684983
3.5951956 0.6631136 17.5102111 2806.5860088 1.5860055
3.5960163 0.5738790 15.5171315 2806.1446152 1.6135369
3.5964391 0.6404975 14.7449060 2801.9273754 1.4866905
3.5967803 0.7249668 17.3238645 2797.4064822 1.5163977
3.5977896 0.6313078 17.2081170 2796.4250147 1.5490913
3.5982422 0.6983656 16.8310004 2796.9556168 1.5434815
3.5986295 0.6846867 16.2323274 2806.6168345 1.6038393
3.5986446 0.6562305 15.2214307 2803.7450501 1.4814822
3.5988976 0.8081462 15.3277207 2799.4237656 1.4580651
3.5998747 0.7808133 14.0329584 2802.0971067 1.5235508
3.6001257 0.8604476 15.2975067 2802.7651354 1.5076394
3.6002558 0.6115697 14.9317008 2798.7683545 1.5286207
3.6008115 0.7300610 15.3972053 2805.5612708 1.5356641
3.6009393 0.4883713 17.2421832 2797.7290758 1.5538541
3.6025065 0.4539019 17.1338701 2801.9129677 1.4889107
3.6044213 0.5534995 17.8322881 2807.1885016 1.5761487
3.6055480 0.8080649 17.3300851 2800.9550781 1.4767797
3.6064358 0.5946698 17.0068181 2807.1466618 1.5708938
3.6069604 0.7068566 17.1073255 2805.3454605 1.6149271
3.6076127 0.6920629 17.5159640 2802.2516535 1.6485024
3.6076877 0.4660905 15.9930270 2801.9316062 1.5389848
3.6079884 0.7842065 16.9105100 2802.8189621 1.5705431
3.6080520 0.7172241 17.1276906 2804.0253080 1.6312104
3.6082516 0.6489501 15.2793718 2797.5521585 1.5612149
3.6084078 0.6043403 15.3181205 2797.9225750 1.5451257
3.6097471 0.6538199 16.4973965 2806.5317878 1.5244657
3.6099141 0.5672986 16.8354421 2796.6936590 1.5624419
3.6101137 0.7924100 15.7795060 2804.8811595 1.5184350
3.6101997 0.7079893 15.8158994 2797.2309646 1.5566500
3.6110558 0.4584866 16.3777542 2799.5919992 1.5809154
3.6119948 0.5712314 15.8106968 2806.2617879 1.6334330
3.6124689 0.8347109 16.6299209 2801.9540929 1.4888754
3.6138378 0.7607299 16.9250991 2803.8949081 1.5921297
3.6140410 0.8074540 16.5281738 2802.0118488 1.5707328
3.6144370 0.4588229 16.4456702 2804.2038772 1.5840723
3.6146315 0.7811673 17.1055094 2800.4012763 1.5520065
3.6154895 0.7661072 16.1240579 2802.3322934 1.6521980
3.6160333 0.8598693 15.5390009 2800.7147369 1.5486969
3.6161914 0.7414441 16.8097258 2799.0872668 1.6077476
3.6168795 0.7594299 16.7226335 2805.4501622 1.5341647
3.6170259 0.4905340 15.9188482 2804.8815340 1.6429016
3.6173000 0.7335157 17.4846901 2798.1065523 1.5355651
3.6177776 0.7549923 16.4076432 2798.9577038 1.6124841
3.6183050 0.7213348 16.1923268 2798.0111574 1.6265446
3.6187928 0.5268266 15.2230953 2798.6143941 1.6086584
3.6197631 0.5054300 14.9921904 2799.4984231 1.6373702
3.6200567 0.7293161 14.8803237 2805.8908820 1.6026636
3.6205772 0.7620719 15.7163604 2798.0339133 1.5928694
3.6206382 0.5689210 14.1607820 2801.4203663 1.5615347
3.6232765 0.5565964 16.3666379 2797.0883277 1.5711176
3.6242099 0.5440575 16.2813722 2804.0082901 1.4660656
3.6246966 0.6217651 17.2078964 2796.4950977 1.5747561
3.6251998 0.8504566 15.8798273 2801.4652021 1.5482473
3.6253209 0.6443500 17.5323527 2806.6269947 1.4775145
3.6253768 0.7298932 17.0222759 2804.7547642 1.6096364
3.6254242 0.7419560 15.9822288 2798.2292617 1.6231197
3.6254816 0.7528800 15.3652891 2797.8489973 1.5933076
3.6255827 0.7805794 16.5962174 2804.8632356 1.4876401
3.6256180 0.6589077 14.6610696 2801.3678440 1.4842396
3.6281163 0.7790817 17.4655763 2803.8610426 1.4979341
3.6283003 0.8327004 15.3311778 2803.3954371 1.4926652
3.6285856 0.4327011 17.2814053 2802.6099234 1.5534356
3.6287391 0.7011107 17.7320072 2805.4617007 1.5773165
3.6294257 0.6436130 15.6938699 2797.2087778 1.5488712
3.6303811 0.7240798 15.9713517 2797.5688662 1.6022566
3.6307069 0.6530233 15.5948755 2797.6186870 1.5097424
3.6308561 0.8132772 15.3462770 2804.7096369 1.5982449
3.6308789 0.6484819 17.3226571 2806.1040018 1.6361955
3.6313280 0.7350230 15.0578834 2805.5327804 1.5523545
3.6315082 0.5724037 16.6568711 2796.7490249 1.5897674
3.6316682 0.8555270 14.5069102 2800.8708591 1.5120852
3.6318855 0.4869462 16.0307583 2798.8711645 1.5721906
3.6326230 0.5621845 17.9883972 2807.0728292 1.5162914
3.6328920 0.6423708 14.3000506 2802.5255922 1.5235075
3.6330660 0.6575920 15.5635491 2806.5711527 1.5960166
3.6330852 0.5980252 15.2257343 2806.0787441 1.6024072
3.6334366 0.4411157 16.9043109 2802.3412741 1.5409511
3.6336816 0.7892734 17.0443966 2798.4134396 1.4649299
3.6345070 0.6917661 15.6349385 2797.2756668 1.5464751
3.6348041 0.6829904 17.8507369 2805.5789958 1.5913901
3.6365190 0.6302713 14.0690946 2803.1626139 1.5518382
3.6369347 0.4845974 15.3718035 2802.8128048 1.5610236
3.6369602 0.8092074 16.1492953 2798.5876377 1.4662299
3.6370161 0.5002602 17.5423110 2805.8084401 1.5126924
3.6373711 0.6817011 17.7610961 2797.2911620 1.5567131
3.6380615 0.4681748 16.2090019 2799.1067811 1.6107062
3.6388231 0.6903256 14.4235909 2800.2622985 1.5023207
3.6388978 0.7968941 17.4190970 2800.6748734 1.4940549
3.6389439 0.6952659 17.3961334 2796.9654095 1.5321194
3.6401717 0.7789310 16.9260026 2804.6137935 1.5295785
3.6403140 0.5194068 16.3935338 2806.0333106 1.6379838
3.6406046 0.5700934 15.5353926 2797.5632388 1.6220326
3.6412052 0.7771611 16.2845607 2804.8108726 1.5922934
3.6415669 0.6898958 14.6174965 2798.9241100 1.5222516
3.6417668 0.6674788 16.7669561 2805.8024657 1.6507446
3.6421679 0.5147728 17.3838627 2797.0039664 1.5627257
3.6421820 0.6247724 17.9591105 2796.0444544 1.4621613
3.6426912 0.8512753 14.2458657 2799.6305486 1.5981624
3.6428827 0.7118686 14.5704226 2805.7086703 1.6057259
3.6429868 0.8205915 15.4652569 2803.4250710 1.4772770
3.6430819 0.4681741 15.3140842 2801.4315939 1.5932549
3.6435344 0.8784946 14.6090718 2800.6347609 1.5909420
3.6469224 0.6835921 16.2315449 2797.4388084 1.6316748
3.6478471 0.8058449 16.7126218 2802.4407117 1.5556191
3.6483362 0.5219625 17.0290556 2797.6633740 1.4771497
3.6486980 0.5434612 15.6468994 2805.8757165 1.6279963
3.6496185 0.7792351 15.4513967 2804.7292859 1.6347356
3.6499083 0.4984899 15.3828524 2803.5357198 1.5557440
3.6509629 0.8567383 15.3751708 2801.1271226 1.5863095
3.6511836 0.8636664 15.5506464 2802.2286461 1.4901920
3.6515404 0.5822960 16.4721496 2806.9480613 1.6019677
3.6522184 0.5167922 16.9981474 2804.9243564 1.4771375
3.6527586 0.8144797 15.3859556 2798.6476735 1.5412430
3.6531189 0.8087500 14.0693156 2799.1243022 1.6173307
3.6537239 0.8345532 16.1942761 2803.0582319 1.4567409
3.6545021 0.7715742 16.5261084 2799.5525416 1.6004063
3.6546972 0.5804752 17.3460432 2796.5035614 1.5912800
3.6547270 0.8752791 14.0852794 2800.2412801 1.5864115
3.6548498 0.7044212 16.6608372 2805.8114472 1.6256644
3.6553222 0.5942080 14.2070458 2801.6742785 1.5421218
3.6558358 0.8399209 16.0436332 2803.1281530 1.5365199
3.6567911 0.7228297 17.3557588 2800.7012511 1.6220528
3.6568154 0.7932264 15.6539973 2802.2574141 1.6512854
3.6570708 0.7793089 16.4969758 2801.4861761 1.6167994
3.6573731 0.5572604 15.8595778 2797.4427215 1.5882175
3.6575252 0.6983503 15.7384296 2805.6222645 1.5127022
3.6579064 0.7270706 15.0797832 2805.3731389 1.5406885
3.6581921 0.8106521 14.7031240 2804.9632037 1.5770663
3.6583275 0.7333793 17.8927137 2800.4312126 1.5645105
3.6588782 0.8223289 16.7016985 2802.3077121 1.5206281
3.6590180 0.5983845 17.8052167 2797.3276783 1.6378371
3.6594708 0.7541523 17.8123711 2798.8282865 1.5024288
3.6607273 0.8047473 15.9907770 2798.4317911 1.4934064
3.6610248 0.4418858 16.9455627 2799.8971808 1.6415752
3.6623270 0.4605023 15.7051457 2801.7631289 1.5716109
3.6623507 0.4657676 16.5658003 2804.8927835 1.6057887
3.6624623 0.7783035 16.9016693 2804.4178888 1.5494563
3.6637156 0.7234002 17.2487718 2805.9282286 1.4845876
3.6638835 0.7237981 17.2360746 2804.6486900 1.6077099
3.6651396 0.5162670 16.4019806 2798.6771868 1.4824663
3.6654224 0.8655544 14.8056435 2800.0447438 1.5321100
3.6655463 0.4880406 16.3195637 2803.2758395 1.4998966
3.6671407 0.8019919 15.6841081 2805.0034325 1.5446157
3.6677551 0.7898695 17.0111985 2802.7070993 1.5552953
3.6680530 0.6809279 16.8619509 2806.8029150 1.5558600
3.6681427 0.6765998 17.3159224 2797.8160575 1.6157169
3.6682882 0.8035231 15.7667328 2801.6278363 1.6363105
3.6683442 0.8628961 15.7797121 2800.7600403 1.4986547
3.6686961 0.8338276 16.6481643 2801.7413278 1.4990153
3.6694223 0.4588387 17.1316625 2803.4111345 1.5025910
3.6695819 0.8595733 15.7998743 2802.4860990 1.5077497
3.6698801 0.7268933 17.7015348 2798.6638979 1.5547508
3.6705950 0.6346498 17.5785492 2807.0734675 1.5811540
3.6706618 0.5324257 16.1213187 2799.3966210 1.4584216
3.6707860 0.8277176 15.9680230 2800.7001472 1.5815387
3.6708833 0.4863224 16.3812310 2798.2626343 1.6129650
3.6710693 0.7149035 14.4127817 2805.0549430 1.6429360
3.6713095 0.7654377 14.7891834 2798.7780265 1.5139419
3.6715175 0.8112128 14.8494508 2799.3376435 1.4999730
3.6717618 0.5361027 17.0484742 2806.8546398 1.5942830
3.6721506 0.6665191 16.8188180 2806.6852597 1.5208475
3.6722941 0.7561378 17.7908326 2802.2270257 1.5448380
3.6731138 0.4515977 16.6864715 2799.9688621 1.5484850
3.6736726 0.5761859 16.8417771 2796.5827379 1.5689063
3.6744634 0.7366660 16.2837184 2797.2860140 1.5216995
3.6746815 0.7227411 17.5379756 2797.7183349 1.5344239
3.6750005 0.8766063 15.2848330 2802.2023779 1.5370921
3.6757962 0.7373792 17.8926894 2803.6353551 1.5546805
3.6770986 0.4394308 17.5115463 2803.1698565 1.5247389
3.6779019 0.5674049 15.4953105 2804.2266248 1.5079430
3.6789034 0.7544958 16.9279731 2798.2441148 1.5521956
3.6797582 0.8120335 17.0393461 2799.2375565 1.4573582
3.6813271 0.7887801 15.5542667 2800.5205583 1.6552540
3.6823564 0.5113316 17.0158074 2805.7987799 1.5249015
3.6832066 0.7250158 16.4369463 2805.3827958 1.4675953
3.6834109 0.5057774 15.0372636 2800.4249121 1.5599124
3.6836432 0.6373940 14.9879237 2798.6863299 1.5108586
3.6837669 0.6496607 15.3771051 2805.6198732 1.5352169
3.6838796 0.4553828 17.1900868 2802.9852443 1.4950604
3.6840209 0.7026120 15.3057182 2798.3600577 1.4778357
3.6840284 0.7864081 16.0849783 2799.5920028 1.6130830
3.6844255 0.7613738 17.9058035 2801.3448309 1.5250435
3.6874725 0.8734700 14.8872456 2800.3117355 1.5682627
3.6886006 0.7772743 15.9884167 2798.1406316 1.5665038
3.6896335 0.8144794 16.5617060 2803.7498956 1.5215135
3.6903358 0.7853389 14.7939751 2802.6514290 1.4800543
3.6915223 0.8403672 15.5112336 2801.2837343 1.6065570
3.6917993 0.7268891 16.9207114 2806.0705202 1.5114546
3.6918617 0.6954173 17.7651561 2797.8518489 1.5686242
3.6920512 0.4991381 16.0237854 2802.5725721 1.4911101
3.6938082 0.4541488 17.8950357 2805.0504866 1.5497636
3.6944850 0.7672052 14.2344038 2804.7859538 1.5690615
