# seed: 1783952833223507600
# N: 155.000
# minAmplitude: 0.3896323237361039
# maxAmplitude: 0.9751022407753198
# minSigma: 14.000132416347462
# maxSigma: 17.999881274274077
# minX0: 2794.649320952877
# maxX0: 2808.898012409254
# minAlpha: 1.4560053957759715
# maxAlpha: 1.6559925023245559
# chi2 amplitude sigma x0 alpha
5.3411960 0.8357325 15.0867507 2797.8619770 1.6147750
5.3412189 0.4788557 14.8500085 2799.2770943 1.6247202
5.3421786 0.8176675 14.5949202 2797.9989757 1.6520087
5.3424162 0.6766931 17.6875239 2795.2897961 1.5323922
5.3429612 0.7414668 15.7598733 2796.4612895 1.6080675
5.3441543 0.7423309 14.9020573 2796.9622531 1.6405581
5.3454727 0.8572832 16.0258491 2800.3699305 1.6131423
5.3456297 0.9164803 15.0694114 2804.0878931 1.5624103
5.3457129 0.6975489 16.9649660 2807.2817366 1.4820175
5.3462428 0.7259333 16.0829840 2807.0235957 1.5211758
5.3464792 0.6219854 15.3248241 2797.5762112 1.4905182
5.3465919 0.6000346 16.6019545 2795.7303620 1.5209065
5.3466780 0.6675668 17.3113550 2808.2263419 1.5892165
5.3472508 0.7857883 16.0267156 2796.8074569 1.4710615
5.3478594 0.6181957 17.3525337 2795.4303508 1.6169805
5.3486653 0.7736217 16.9807405 2806.3870066 1.4634294
5.3487229 0.9081530 16.0314963 2802.8142921 1.4607990
5.3494664 0.8306326 16.9530385 2804.4447370 1.5549254
5.3497985 0.9305606 14.6310807 2800.4778564 1.6112303
5.3500086 0.5865274 15.6031659 2796.9901932 1.5242814
5.3500718 0.4296467 17.7411333 2798.0341636 1.5498104
5.3507915 0.8096960 16.2828246 2804.1547723 1.6450873
5.3514307 0.6305094 14.8030910 2806.7091055 1.6216163
5.3516324 0.6100232 17.0557508 2807.9737900 1.5252167
5.3517566 0.8087465 17.4145892 2799.5054562 1.5576077
5.3523804 0.5449091 15.6708326 2797.0426389 1.5599007
5.3526796 0.4149168 16.9769660 2804.1822866 1.5871381
5.3526927 0.6414175 14.2532202 2805.8116561 1.6364834
5.3531966 0.7685360 17.1949090 2799.8270394 1.6381059
5.3536230 0.6858361 15.7458643 2806.8488414 1.5252284
5.3536515 0.7665796 17.3963294 2805.5986241 1.5977608
5.3537726 0.7105446 17.5530725 2797.3690238 1.6329649
5.3537849 0.7502309 17.5115860 2807.0640382 1.5116609
5.3538666 0.8617398 15.3750286 2805.2612900 1.6043879
5.3547100 0.7538382 17.0817002 2796.2169393 1.5255785
5.3550472 0.6490930 17.4062240 2807.8624755 1.4911652
5.3560583 0.7923003 17.7925742 2805.6523211 1.4938027
5.3567476 0.8671675 14.6344331 2798.8316783 1.6427923
5.3568049 0.4858554 14.3941468 2802.4167729 1.5860411
5.3582632 0.5228217 17.4923695 2795.7901178 1.6388831
5.3591506 0.7038738 14.6211622 2805.0796786 1.5225563
5.3601329 0.6041573 17.4533181 2795.0875835 1.5600474
5.3601423 0.7595654 17.7184160 2805.6528725 1.5822787
5.3601519 0.8310658 16.1823948 2798.8952122 1.6093845
5.3613719 0.6484989 15.1892602 2805.0887637 1.4945787
5.3613828 0.8886429 15.6604675 2804.5169416 1.5352950
5.3619654 0.8272858 17.5213977 2800.1778989 1.5255863
5.3621744 0.7614716 14.2651611 2797.6632305 1.5807979
5.3626970 0.7334402 16.0283255 2796.1471792 1.5518429
5.3635576 0.4411720 16.3508628 2805.1466323 1.6029215
5.3645013 0.7747183 16.3986012 2798.0393958 1.6436138
5.3647383 0.9206380 15.6942454 2801.2606586 1.5372286
5.3652326 0.7633629 16.6405916 2796.2355749 1.5101562
5.3668428 0.6652596 15.6147091 2796.4191848 1.5305410
5.3670534 0.8591281 16.0552392 2797.9061800 1.4592040
5.3672440 0.6453743 16.5863434 2807.9454758 1.6362328
5.3678025 0.4365006 16.1541731 2801.7345042 1.5259568
5.3678155 0.8161945 16.5648766 2798.0546018 1.5745051
5.3683744 0.8477817 17.0040304 2802.1635674 1.5505617
5.3685594 0.5149449 17.2429656 2795.8557659 1.6012704
5.3701201 0.9341757 15.4283003 2800.9977837 1.5225744
5.3703455 0.5894465 17.8820285 2795.2979110 1.6155939
5.3708213 0.4307145 15.7760204 2803.7203377 1.6376834
5.3711263 0.8348806 14.8689084 2805.7018463 1.6296141
5.3713239 0.7810348 17.4550072 2802.5466365 1.6162213
5.3714415 0.8411709 16.5327340 2804.3018457 1.5822258
5.3724018 0.9361092 14.9318946 2801.5233867 1.4837496
5.3730918 0.4799876 16.7317337 2804.9051484 1.4866705
5.3733020 0.7401698 16.8018110 2805.8636613 1.6558030
5.3738967 0.9126012 15.8035389 2802.1761265 1.5470134
5.3749049 0.7971316 17.8989774 2800.5574423 1.5490867
5.3749123 0.5001467 16.9357359 2807.2293308 1.6501472
5.3759481 0.7659594 17.0418888 2803.6333744 1.6557100
5.3767513 0.6113954 17.1385975 2795.6586971 1.6454266
5.3769162 0.9328008 15.3409352 2801.2838488 1.5516703
5.3770147 0.7507812 17.4295274 2796.3569368 1.5306789
5.3771595 0.8469952 16.6132486 2805.0170844 1.5168594
5.3771775 0.8099145 16.4474574 2800.9315675 1.6494043
5.3776219 0.6370875 17.7522073 2794.9893135 1.5362911
5.3777843 0.4662429 17.9325079 2797.0480471 1.4669100
5.3782194 0.4840804 16.0145691 2798.8307473 1.5001986
5.3783244 0.9348261 15.2454787 2800.6108112 1.4821013
5.3789656 0.9242898 14.5177832 2801.3161406 1.4888412
5.3791663 0.6173955 14.7900562 2806.0489516 1.5629240
5.3798053 0.8601514 17.3277273 2801.6833504 1.4881576
5.3799739 0.5072490 16.8881455 2796.5539172 1.5226174
5.3801980 0.9171496 14.5883079 2800.2026883 1.4894729
5.3807953 0.6883245 16.2620096 2795.9908694 1.4916065
5.3813175 0.7726597 17.0246668 2798.6543915 1.6253439
5.3829419 0.7642456 14.2394389 2799.5311998 1.4891339
5.3838633 0.6109492 16.8841573 2795.4825609 1.6202196
5.3840957 0.5654594 16.0255775 2805.8091145 1.4943153
5.3844017 0.4203418 16.5956670 2802.4684213 1.5398919
5.3868355 0.9027368 15.9054870 2803.5669082 1.4987662
5.3872640 0.8025312 17.2603706 2797.9467628 1.5394928
5.3873951 0.6891412 17.5508950 2806.6875530 1.6505334
5.3882365 0.8063564 16.0192369 2797.7481744 1.6135932
5.3883893 0.7816253 17.6077398 2796.8270505 1.4911116
5.3884323 0.7885169 17.3484113 2800.5384761 1.6096578
5.3888556 0.8127983 16.1371184 2796.9944256 1.5078780
5.3888706 0.7001278 17.3551140 2807.9716943 1.5578488
5.3890513 0.5755707 15.0573120 2804.5648617 1.5116296
5.3891770 0.8313037 17.0312209 2798.3141186 1.5177805
5.3892697 0.7099396 17.2655978 2795.4640468 1.4779290
5.3893995 0.8970659 16.0418159 2799.0205370 1.4566320
5.3896585 0.8926328 14.5915054 2801.1795861 1.4649378
5.3900237 0.5057713 16.8445190 2796.2757986 1.5860268
5.3900509 0.8354477 16.7108254 2797.7403059 1.5026188
5.3902551 0.8866669 14.7487591 2798.5323734 1.5414583
5.3905497 0.6730342 16.1424843 2806.9550853 1.5061564
5.3919665 0.4713041 15.4428886 2799.5643340 1.5469704
5.3926066 0.4730996 15.1092560 2804.5042665 1.5986892
5.3926846 0.4291034 17.3943049 2800.9290422 1.4594202
5.3927859 0.7088675 14.0993593 2798.6221860 1.5378190
5.3930093 0.5731873 17.4904961 2795.3487851 1.6207420
5.3935202 0.8398233 16.0577985 2797.6172835 1.5319755
5.3935802 0.6223806 17.5853872 2795.3937812 1.6133595
5.3935901 0.8685700 15.6863838 2798.0857548 1.4891508
5.3935907 0.7168177 14.6360740 2797.8683741 1.5182175
5.3938034 0.7506876 15.6246251 2807.1224609 1.6207736
5.3941306 0.8334465 15.3036553 2805.4086921 1.6364379
5.3950966 0.7374359 17.7461783 2807.1583485 1.5428003
5.3951371 0.8885140 14.4265090 2805.1916493 1.5884961
5.3956235 0.5572469 14.0620219 2799.1249675 1.5974098
5.3966128 0.8476725 15.8196852 2804.5868945 1.6223696
5.3967380 0.5549294 14.9363025 2802.9144476 1.4934218
5.3970214 0.7929269 14.1580362 2797.8497452 1.5847125
5.3972840 0.5999577 15.1412457 2796.7172578 1.6209783
5.3975022 0.9372215 15.4174527 2801.1807385 1.5151169
5.3979663 0.6937158 14.9916518 2796.6521038 1.5952142
5.3985663 0.8143044 16.5945746 2798.9701472 1.6071501
5.3986470 0.8891668 16.0021548 2800.9396775 1.5734124
5.4002367 0.7003437 15.3738576 2796.4588149 1.5569083
5.4003901 0.8940391 14.6479804 2802.3448605 1.4740623
5.4004738 0.5969923 17.5279605 2808.6174001 1.5851505
5.4015963 0.5560770 14.5242618 2800.6163020 1.5131713
5.4024781 0.9369575 14.9741556 2801.0343404 1.4812568
5.4027782 0.5680481 17.9980275 2808.3372039 1.6378933
5.4038395 0.7677698 17.3886503 2801.0159785 1.6379001
5.4050662 0.7456608 17.7346163 2798.8426794 1.6169453
5.4062219 0.8733389 15.5991075 2799.0496167 1.5940069
5.4062319 0.5861732 15.9309486 2807.2355312 1.5574589
5.4072882 0.6170226 16.5145906 2807.6616709 1.5326059
5.4074577 0.8973413 14.5935660 2799.3045271 1.6286933
5.4079785 0.8882573 15.7817269 2802.2211602 1.6009003
5.4081965 0.6227653 16.9255649 2807.8724199 1.5200328
5.4082426 0.4092909 17.0453432 2803.9953314 1.5978536
5.4086124 0.7533838 15.8683694 2806.6243484 1.5147674
5.4095803 0.7759919 17.5173998 2797.2224908 1.5361685
5.4099232 0.8416627 15.8291487 2801.0070598 1.6538775
5.4105874 0.5982088 16.0492767 2807.8058718 1.5929288
5.4110731 0.6958467 15.1757839 2806.7390263 1.5528638
5.4113243 0.8862552 16.8901879 2802.3956586 1.4657233
5.4115144 0.8097116 16.4236727 2806.2599055 1.5237360
5.4115980 0.8707708 16.2787690 2798.1912822 1.4595244
5.4123806 0.5899896 15.2527614 2796.6787271 1.6500541
5.4127867 0.4316488 17.7597291 2806.0418719 1.6264487
5.4130643 0.8455782 16.3767676 2804.4290418 1.5879354
5.4134378 0.4457324 16.5709520 2799.6845839 1.4977655
5.4139911 0.8599034 14.5225371 2799.7521229 1.4705460
5.4140821 0.4144244 17.3510401 2804.7465295 1.6435075
5.4144080 0.6829276 14.9872162 2798.3598605 1.4623352
5.4144453 0.9000060 15.8797030 2803.4177268 1.4620074
5.4156161 0.8311298 16.5633925 2800.5186600 1.6125491
5.4166458 0.5999208 15.4724417 2807.1481392 1.5802455
5.4171300 0.7465849 17.1684667 2805.5966554 1.6408780
5.4176997 0.8996041 16.2737458 2802.9726320 1.5006252
5.4183727 0.8183543 14.2660400 2797.8608575 1.5839334
5.4195480 0.3991997 17.8901335 2800.7225932 1.5377819
5.4201706 0.4592940 15.1664763 2802.1901052 1.5570283
5.4203408 0.4575922 16.3523454 2805.6189587 1.5798093
5.4212824 0.7616764 17.6384171 2804.1131005 1.6187696
5.4221178 0.4598587 14.8903197 2800.2718942 1.6058883
5.4240009 0.8409443 16.5780819 2804.2183955 1.5833568
5.4249977 0.6681761 16.6628455 2795.5364723 1.5076687
5.4250945 0.6771210 16.3607779 2806.2953925 1.4579944
5.4251685 0.8572600 14.5969523 2798.0482352 1.6037833
5.4260293 0.6714156 15.3566776 2796.4371642 1.5626411
5.4260852 0.5484189 16.5161029 2805.5672974 1.4612228
5.4262387 0.5059066 16.3531395 2796.6114572 1.6124122
5.4265471 0.7836633 17.6771307 2803.7906949 1.5879985
5.4267259 0.6646559 14.9560898 2796.6320206 1.6232399
5.4267351 0.8080899 15.8037310 2806.4236400 1.5417966
5.4267676 0.4864485 17.8816051 2796.2880492 1.4863148
5.4268332 0.6440581 14.3718862 2797.3597952 1.6393794
5.4274792 0.6810462 16.6369730 2795.8491943 1.6204057
5.4283189 0.4533083 17.8754273 2797.0451022 1.5206932
5.4293282 0.9104213 15.3538676 2799.3405298 1.5469714
5.4305399 0.8975128 14.7768494 2802.5016098 1.6514339
5.4309980 0.4468493 16.5641600 2799.0773384 1.5163291
5.4310406 0.5999410 16.9278082 2795.3736454 1.6063822
5.4313050 0.9086686 16.2638786 2801.1535892 1.4961585
5.4320906 0.9340245 14.2594778 2800.7410700 1.5116443
5.4325221 0.6713141 14.8355077 2797.1613254 1.5537502
5.4340028 0.7099762 17.2359645 2807.2663524 1.6231981
5.4340331 0.8909059 15.6168705 2798.6075057 1.4845718
5.4340555 0.5746589 15.1942699 2797.6303673 1.5328092
5.4345592 0.5330461 16.0610954 2807.1912209 1.6356136
5.4354708 0.4590436 16.9271416 2805.6009557 1.5331228
5.4358891 0.5213678 14.5886322 2804.9909156 1.6378320
5.4369814 0.8645362 15.1636082 2798.9496120 1.6332993
5.4371558 0.7853381 15.4807140 2796.8021444 1.5774815
5.4374451 0.8563587 16.5403743 2800.7187073 1.5790069
5.4380349 0.9008606 14.3932485 2804.8284204 1.6116160
5.4395377 0.5935795 15.8157913 2796.1250744 1.5945642
5.4397297 0.8247170 17.9446194 2801.9250231 1.5014810
5.4402571 0.5517300 15.1567488 2803.2431874 1.4847897
5.4405939 0.6689401 16.6179067 2807.8785397 1.6345639
5.4406908 0.4662629 15.8485368 2800.3764498 1.5004354
5.4410898 0.7566046 16.2700127 2807.3465589 1.5708951
5.4411245 0.5333384 15.0387010 2798.0728981 1.5665638
5.4422090 0.5490907 15.4704789 2803.1350500 1.4614162
5.4430610 0.8120583 16.7433628 2796.8601609 1.4659417
5.4437410 0.5965022 14.7285923 2804.0018506 1.5096597
5.4445555 0.6941758 15.3686820 2807.3043797 1.5757310
5.4451303 0.8055537 17.7509347 2797.8830844 1.4913405
5.4460267 0.6593329 15.5865331 2796.6456510 1.5075041
5.4472868 0.7378978 15.9292874 2807.3583995 1.5566537
5.4483324 0.4831727 14.5268931 2800.1460769 1.5995860
5.4485135 0.4070485 16.3171692 2802.3420436 1.6357431
5.4495522 0.7521006 14.8243764 2806.7077257 1.6262588
5.4501452 0.5965288 15.9439945 2806.9073754 1.5319170
5.4505545 0.4738352 15.2702789 2801.4543305 1.5256168
5.4506566 0.8291230 16.0916608 2805.1875139 1.6160136
5.4510123 0.4624772 16.0190833 2798.7331957 1.5444805
5.4511198 0.6348152 14.6939843 2798.9211805 1.4881599
5.4512361 0.7244213 14.7035692 2803.7825799 1.4781015
5.4514633 0.8946330 15.6051537 2800.5322948 1.5987345
5.4515155 0.6976595 16.5931674 2806.8996882 1.4748333
5.4517042 0.8747132 15.4254844 2798.8139043 1.5973691
5.4517117 0.5396682 15.8990419 2798.2399571 1.4589115
5.4518751 0.4773701 17.8687412 2807.3164161 1.6529139
5.4520746 0.7221370 17.4872683 2795.4927144 1.4799457
5.4522091 0.4872149 16.0145266 2798.2932052 1.5176063
5.4529254 0.8576626 16.9494952 2799.0576961 1.5008330
5.4532167 0.8803785 14.8052919 2798.5532433 1.6086483
5.4541647 0.9601930 14.5358060 2800.8349441 1.5627099
5.4553744 0.6471763 17.1192406 2795.3670542 1.5967486
5.4558778 0.4332188 15.2384101 2801.8562640 1.6482056
5.4562482 0.4470045 15.3988303 2804.1089189 1.6202117
5.4571210 0.8621365 15.0272506 2797.9850210 1.5326392
5.4573582 0.4265592 15.4961455 2801.8061140 1.6088534
5.4574538 0.6974633 17.4177751 2795.3030231 1.5020042
5.4574979 0.5848964 16.2522219 2795.8575938 1.5707490
5.4576746 0.8683673 15.6322420 2798.1206256 1.5427334
5.4588064 0.9360516 14.6752131 2800.1953719 1.5037705
5.4589205 0.5885050 15.2951449 2798.6335317 1.4624916
5.4590758 0.4323496 17.5391070 2797.7307808 1.6233019
5.4593974 0.7658433 14.9212595 2797.1346292 1.5459177
5.4596949 0.7441249 16.5128186 2807.0132470 1.5021218
5.4601019 0.8720782 15.3366762 2798.1345569 1.5050604
5.4606377 0.8978442 15.7232693 2798.8126055 1.4810511
5.4606980 0.8161725 15.1125647 2797.8106322 1.6446596
5.4607689 0.8498416 15.9042057 2797.9450535 1.5581894
5.4610490 0.6345680 16.5411576 2808.1602312 1.5685885
5.4629640 0.7299363 16.6791793 2807.5310247 1.6041805
5.4631605 0.7142203 17.0727257 2795.5290754 1.5036823
5.4641595 0.8735550 15.2179385 2798.1156807 1.5327821
5.4643598 0.9041265 15.1458629 2799.8456965 1.6070787
5.4648554 0.8779850 15.2720785 2803.2317365 1.6433129
5.4653837 0.9314048 14.7295862 2801.5133442 1.4811755
5.4660554 0.7297080 16.4656359 2807.4786037 1.6149794
5.4661298 0.7876565 16.1593934 2797.0433249 1.5964553
5.4665625 0.9563128 14.7809782 2801.6762405 1.5224444
5.4679504 0.5341029 17.1533294 2808.0303639 1.5749307
5.4686846 0.4565525 17.0960099 2805.6517980 1.5284120
5.4690921 0.6747973 16.8498050 2795.4935024 1.4774037
5.4693994 0.4651054 17.9852839 2806.7084411 1.5187960
5.4701430 0.9017863 16.2231972 2801.6568174 1.5294641
5.4705500 0.6332859 14.3006596 2799.7640085 1.5040704
5.4711026 0.7837533 16.1346050 2806.7827311 1.6041774
5.4721870 0.4473377 17.5495379 2806.4762760 1.5809262
5.4725556 0.6046669 15.0207285 2806.8823342 1.6207337
5.4725995 0.7515177 16.8136231 2796.6704781 1.5950554
5.4728457 0.9578062 14.7279331 2800.9608837 1.5433377
5.4731394 0.6215462 16.3775683 2808.1779170 1.6065228
5.4736908 0.7256001 17.0078389 2796.5700762 1.6153354
5.4740844 0.8440103 16.9551946 2801.5724271 1.5680369
5.4754277 0.7871624 17.2960625 2797.1867982 1.5343397
5.4755058 0.6013002 14.1240602 2799.9390923 1.5301990
5.4766005 0.7115614 14.8971827 2805.1665325 1.5055476
5.4770232 0.5275682 15.3150890 2800.0713122 1.4737684
5.4780478 0.8244191 16.4270452 2799.5503290 1.6211843
5.4784603 0.7255536 17.8346586 2806.8828159 1.5892154
5.4791533 0.8944910 14.5692663 2803.9856360 1.5185910
5.4792747 0.7945712 17.5258108 2801.3144720 1.5954736
5.4797799 0.5571415 16.7763855 2795.6174172 1.6071572
5.4800505 0.9297073 14.5286728 2799.9913067 1.6131754
5.4802445 0.7882736 16.4591730 2806.6461303 1.5884270
5.4802475 0.7078093 17.7498444 2797.6054259 1.6377900
5.4812404 0.8065200 16.1760542 2797.2117503 1.5757367
5.4829935 0.9123037 15.9893274 2802.9938629 1.5006967
5.4832163 0.7396524 17.1034357 2796.0048489 1.5435952
5.4848192 0.6835786 17.6376584 2807.8969437 1.6037378
5.4851893 0.9385045 15.1454882 2803.0662649 1.5405385
5.4856546 0.4605210 17.5130555 2806.8604299 1.6443860
5.4858618 0.5868170 16.4985069 2796.0228672 1.4977189
5.4859585 0.4235784 15.7900537 2803.2927072 1.6211502
5.4865596 0.9363997 14.7285339 2801.7777870 1.6169562
5.4866486 0.3977654 16.9866580 2802.6643518 1.6244695
5.4866505 0.7306116 16.3821411 2795.9008869 1.5373740
5.4868246 0.7827355 17.7232254 2804.3017276 1.5812465
5.4870606 0.9648830 14.1832245 2800.6113332 1.5805542
5.4873114 0.4999308 16.0577790 2806.4827704 1.6551329
5.4873159 0.7543202 17.9783093 2803.2495097 1.6145044
5.4876111 0.8393562 15.9417125 2798.3162375 1.6001254
5.4879610 0.7495233 15.2578387 2806.8595480 1.5584114
5.4881676 0.6530793 15.8685998 2796.3407768 1.5014736
5.4883377 0.4082356 17.7515357 2804.8111513 1.6077195
5.4886275 0.9025681 16.4999814 2802.1892622 1.4812151
5.4887404 0.7741548 15.5894348 2806.5657931 1.5309875
5.4895510 0.7990072 16.3544933 2798.0760625 1.6227974
5.4898641 0.4621474 14.6241411 2801.2403207 1.6044385
5.4899255 0.4455351 16.6370862 2800.2841305 1.4776796
5.4900425 0.8677092 14.4165275 2801.9590986 1.4722197
5.4901447 0.7908815 17.4753162 2801.1943664 1.6049143
5.4904239 0.7976202 14.3433944 2806.0074742 1.5768624
5.4904519 0.6441150 15.0737701 2806.3899245 1.5483941
5.4908088 0.5582177 17.1742224 2807.5767100 1.5095324
5.4911817 0.4030974 17.3273997 2803.6690966 1.5825686
5.4912261 0.4432272 16.0241984 2799.9504927 1.5380605
5.4912491 0.4134665 16.1265582 2802.8172417 1.6526896
5.4913232 0.7254427 17.4023424 2797.5856162 1.6369922
5.4914791 0.9342487 15.3806417 2800.2000398 1.4979569
5.4915666 0.8360202 17.3596710 2801.4553731 1.5429782
5.4928300 0.5220271 16.9585618 2796.2673697 1.5062632
5.4933726 0.8236947 17.2010359 2805.2083255 1.5188167
5.4936808 0.8716529 14.3012924 2799.5479662 1.4966803
5.4937098 0.8585851 16.6316250 2803.2660925 1.5666569
5.4939749 0.7859777 16.6602997 2806.7768686 1.5602447
5.4941159 0.4231998 17.8648295 2798.1983566 1.5423846
5.4944183 0.7989623 15.2906604 2797.3285200 1.4953152
5.4947055 0.6265509 16.8621064 2795.2639294 1.5543393
5.4947349 0.4670317 17.0872654 2806.8816872 1.6047584
5.4947379 0.8599843 16.2124532 2797.8267443 1.4781633
5.4950642 0.4738373 15.8383903 2802.9583599 1.4975627
5.4951639 0.8760143 15.1736987 2803.7555234 1.4705833
5.4956507 0.4749834 16.7908387 2796.8460782 1.6182138
5.4960021 0.9003191 14.7568472 2798.6880487 1.5745229
5.4969133 0.6061848 17.7486027 2794.9122836 1.5619428
5.4970943 0.3959078 17.4637041 2800.5505898 1.6474242
5.4971058 0.6236206 14.2197938 2799.7914273 1.5142170
5.4973357 0.9125153 14.3687765 2804.3463737 1.6222771
5.4981086 0.4138822 17.4679375 2799.1045653 1.5551536
5.4984208 0.4328296 17.5331909 2797.7407334 1.5801184
5.4998839 0.8371064 14.4835384 2805.8901472 1.5781347
5.5004739 0.4411178 17.5153830 2806.3715916 1.6201240
5.5006726 0.7843471 16.9262323 2800.2309632 1.6470514
5.5021659 0.7314830 17.7754067 2807.3120868 1.5539887
5.5024066 0.6722706 17.1109996 2795.7692129 1.6206562
5.5028647 0.8195592 15.2187296 2804.2106280 1.4607201
5.5028886 0.8385191 14.0011165 2800.6470218 1.4941748
5.5031162 0.8307803 17.5072852 2804.2405577 1.5065114
5.5034976 0.5887132 15.3194458 2805.4724688 1.5150994
5.5035322 0.7758222 17.1165962 2806.6280401 1.5646658
5.5035494 0.6759460 17.6287068 2808.2600509 1.5790270
5.5037582 0.6741595 17.0124018 2807.7279663 1.6413003
5.5042795 0.4113170 17.8918633 2798.5664843 1.6069577
5.5043718 0.8699782 14.5416332 2802.1867914 1.4669236
5.5043925 0.7418563 17.5143340 2807.3500709 1.5077904
5.5050764 0.5001707 15.6552393 2797.5686505 1.5866136
5.5054039 0.5169950 14.6143653 2804.4221139 1.5729901
5.5062612 0.8033625 17.3079253 2798.6113420 1.5634236
5.5073181 0.4089472 17.7326281 2801.9839428 1.4941019
5.5075577 0.9062477 14.9305203 2798.9107482 1.5740025
5.5108753 0.9298578 15.1625855 2799.7209529 1.5002816
5.5112389 0.8916013 14.9152238 2804.7788249 1.6145062
5.5115915 0.8247285 17.4253694 2804.3385917 1.5297051
5.5121702 0.7493546 16.3788676 2807.0384492 1.5111448
5.5133931 0.6674123 15.4199219 2796.1884169 1.6017456
5.5134021 0.5892568 17.6886265 2808.2154753 1.6495603
5.5151162 0.7721462 16.2021929 2806.2261158 1.4779856
5.5163578 0.8594932 15.2110121 2805.1403915 1.6277362
5.5188555 0.8575822 15.5599014 2805.2049752 1.5076396
5.5199612 0.8994483 15.6101715 2804.2797354 1.5155718
5.5203015 0.9014381 14.2346006 2799.3954010 1.5229675
5.5205336 0.5588926 14.3386692 2803.4756873 1.5406159
5.5210245 0.6337024 14.7834669 2796.8665753 1.6225396
5.5212837 0.5303467 14.7563473 2797.9376265 1.6429935
5.5215293 0.6635272 17.3343375 2808.2237174 1.6126664
5.5215732 0.9470388 15.0731511 2801.0793904 1.5555367
5.5227163 0.7036480 15.4933744 2806.7734961 1.5323450
5.5227251 0.3925069 17.6638196 2803.0779850 1.6231545
5.5229915 0.8229257 16.5662865 2805.7671728 1.4804713
5.5233146 0.7689540 15.6765281 2796.6299276 1.5108491
5.5239327 0.6342519 17.7914912 2808.6443456 1.5824314
5.5243216 0.5375628 15.3816699 2806.3445890 1.5785677
5.5243462 0.7173593 17.7530663 2795.9301538 1.5501350
5.5244091 0.4876991 16.6319531 2806.9656812 1.6395360
5.5253249 0.9113781 14.9591154 2801.7154765 1.6350853
5.5259036 0.7722257 17.7164149 2803.7909024 1.6064163
5.5262198 0.8380984 14.7593471 2797.6500882 1.6016516
5.5277997 0.9310654 14.4455679 2799.3792823 1.5579127
5.5282847 0.6856795 17.2966930 2795.1976063 1.4931921
5.5284177 0.8629001 17.0039064 2799.5497895 1.5035134
5.5285836 0.7435108 17.2773061 2795.6883612 1.4649256
5.5290376 0.8583199 16.3526148 2805.1040788 1.5158822
5.5302466 0.6170083 16.3371935 2796.0121772 1.4917421
5.5303810 0.6027125 17.4291657 2794.9781968 1.5317449
5.5307114 0.5058960 17.7814828 2807.6848397 1.5296906
5.5307620 0.6776435 17.0843723 2808.1990304 1.5431405
5.5310724 0.4983840 16.8615706 2797.3207098 1.4670494
5.5320108 0.4821321 14.8897227 2801.4306321 1.5424645
5.5328158 0.4468225 17.9257775 2806.1140970 1.5219444
5.5328254 0.6564511 16.5284955 2808.2420435 1.5795314
5.5330997 0.8458086 16.3406561 2804.0730231 1.6046880
5.5331257 0.7217708 15.4341994 2796.7380801 1.5058226
5.5331370 0.7002721 17.7196155 2807.8838105 1.5765068
5.5333631 0.6431717 17.9949681 2794.7323900 1.4811430
5.5340651 0.6913629 16.3579345 2795.8362649 1.6155899
5.5341176 0.8134783 17.4307601 2805.1460973 1.5279324
5.5355069 0.7874756 17.9241453 2797.5813121 1.5061628
5.5363330 0.4811616 16.4316374 2797.4935282 1.5373871
5.5368705 0.4405114 16.7563577 2802.1324616 1.4746533
5.5373516 0.7018861 14.1858758 2797.3964884 1.6292357
5.5380282 0.8373896 15.5267204 2804.5744538 1.4617186
5.5383835 0.7313205 17.2524449 2795.5859918 1.4883520
5.5388632 0.8493206 17.4185697 2804.1091670 1.4660396
5.5392563 0.4428649 17.8738516 2797.1614117 1.6441407
5.5393675 0.4876781 15.0325240 2799.0559397 1.5763156
5.5395584 0.8798961 16.9461114 2800.4284445 1.4886266
5.5398964 0.4816618 15.4706280 2804.8531356 1.5618988
5.5399499 0.7587655 14.5330944 2806.6089921 1.5992825
5.5406840 0.8814928 16.5363071 2803.0768119 1.5325685
5.5410679 0.4722946 17.3279468 2796.4962774 1.6082301
5.5420401 0.7854592 16.8684962 2803.4524868 1.6521375
5.5421359 0.4730827 16.6864989 2806.4471383 1.5698671
5.5428289 0.8126862 17.4321527 2805.5515955 1.5015823
5.5432040 0.7705533 15.9952649 2796.4313853 1.5039630
5.5434749 0.7784399 17.8398082 2805.0630486 1.5655385
5.5438680 0.6788549 15.8489870 2807.7659639 1.6250667
5.5443240 0.4926902 14.6528704 2804.0670168 1.5848133
5.5445462 0.7369742 15.8071829 2806.9965841 1.5305782
5.5453964 0.7522385 16.5595386 2807.4135156 1.5457157
5.5471516 0.5339331 15.7279428 2806.9991806 1.6098975
5.5471743 0.4303940 15.9218748 2803.3442503 1.5721042
5.5477077 0.6207457 15.5789330 2796.7508485 1.5136070
5.5484487 0.3966197 16.9415065 2801.2680250 1.6236505
5.5488378 0.8563484 15.7296081 2804.5931105 1.6232804
5.5493838 0.8988010 14.9681264 2805.0093754 1.5790934
5.5498786 0.7273224 17.9940605 2800.1865938 1.6462555
5.5501919 0.6572813 16.1785327 2796.2538594 1.4643250
5.5508102 0.7015958 15.6857763 2796.6304075 1.4826446
5.5516146 0.6228368 17.7473832 2808.1368311 1.6430230
5.5522252 0.6760285 15.8441399 2795.9795718 1.6325028
5.5526132 0.7890161 17.6972208 2798.5727595 1.5562411
