#Wavelenght Flux
   3077.067 8.7975730896e-01 
   3077.776 8.5548782349e-01 
   3078.484 7.4918284416e-01 
   3079.194 8.0832004547e-01 
   3079.902 9.3803730011e-01 
   3080.611 7.1308937073e-01 
   3081.321 8.3667526245e-01 
   3082.030 7.6843976974e-01 
   3082.741 8.7887659073e-01 
   3083.450 8.2417058945e-01 
   3084.161 7.0726613998e-01 
   3084.871 9.1812438965e-01 
   3085.582 8.9100456238e-01 
   3086.292 7.7029938698e-01 
   3087.002 8.4955215454e-01 
   3087.714 9.0664615631e-01 
   3088.424 7.4861621857e-01 
   3089.136 8.2618436813e-01 
   3089.847 8.1720752716e-01 
   3090.559 8.4678735733e-01 
   3091.270 7.1664490700e-01 
   3091.982 6.7703275681e-01 
   3092.695 7.8107995987e-01 
   3093.406 9.0918006897e-01 
   3094.119 8.3575811386e-01 
   3094.831 7.7665138245e-01 
   3095.545 9.0050449371e-01 
   3096.257 8.1151723862e-01 
   3096.969 9.2515621185e-01 
   3097.683 8.8866434097e-01 
   3098.396 8.2250909805e-01 
   3099.110 8.6243219376e-01 
   3099.823 8.5012254715e-01 
   3100.538 7.7511258125e-01 
   3101.251 7.5707020760e-01 
   3101.965 7.3363194466e-01 
   3102.680 8.1645879745e-01 
   3103.394 8.6002941132e-01 
   3104.110 7.8309416771e-01 
   3104.824 8.8263854980e-01 
   3105.540 7.8201475143e-01 
   3106.254 8.4812736511e-01 
   3106.969 7.8746366501e-01 
   3107.685 7.9811253548e-01 
   3108.400 7.2515535355e-01 
   3109.117 8.2745447159e-01 
   3109.832 7.9282045364e-01 
   3110.549 7.2450804710e-01 
   3111.265 8.8252487183e-01 
   3111.981 8.8008327484e-01 
   3112.698 7.2196207047e-01 
   3113.414 8.5400695801e-01 
   3114.132 8.5228185654e-01 
   3114.849 9.0012512207e-01 
   3115.567 9.2843122482e-01 
   3116.284 8.8101587296e-01 
   3117.001 8.8912878036e-01 
   3117.719 7.6771435738e-01 
   3118.437 7.9857411385e-01 
   3119.156 8.2548809052e-01 
   3119.873 7.4716267586e-01 
   3120.593 9.0923700333e-01 
   3121.311 8.0252208710e-01 
   3122.029 8.4929351807e-01 
   3122.748 7.2920427322e-01 
   3123.467 7.0274362564e-01 
   3124.187 8.7946128845e-01 
   3124.906 7.7961211205e-01 
   3125.626 8.9194936752e-01 
   3126.346 7.5782232285e-01 
   3127.065 7.4956665039e-01 
   3127.786 7.6992168427e-01 
   3128.505 7.7979340553e-01 
   3129.227 7.6989016533e-01 
   3129.947 7.8116469383e-01 
   3130.668 8.4494905472e-01 
   3131.389 7.5975575447e-01 
   3132.109 8.6423816681e-01 
   3132.831 8.9734592438e-01 
   3133.552 8.3647613525e-01 
   3134.275 7.5047492981e-01 
   3134.996 8.6944036484e-01 
   3135.718 7.3358821869e-01 
   3136.440 8.7980680466e-01 
   3137.161 8.5580520630e-01 
   3137.885 8.0289897919e-01 
   3138.607 8.5306196213e-01 
   3139.330 7.2661070824e-01 
   3140.053 7.4785847664e-01 
   3140.777 8.8791885376e-01 
   3141.499 6.3216643333e-01 
   3142.224 1.0004210472e+00 
   3142.947 1.0297989845e+00 
   3143.670 1.0902766228e+00 
   3144.395 7.8190059662e-01 
   3145.118 7.0314264297e-01 
   3145.843 7.7173037529e-01 
   3146.567 9.2516641617e-01 
   3147.292 8.8920688629e-01 
   3148.016 6.3352174759e-01 
   3148.741 7.6524553299e-01 
   3149.467 7.4941225052e-01 
   3150.191 8.4330196381e-01 
   3150.918 9.2258462906e-01 
   3151.643 7.6225690842e-01 
   3152.369 7.6983261108e-01 
   3153.095 7.8061876297e-01 
   3153.820 1.0344820976e+00 
   3154.547 7.4526982307e-01 
   3155.273 8.3249711990e-01 
   3156.000 6.8266482353e-01 
   3156.726 7.5727338791e-01 
   3157.454 7.9282045364e-01 
   3158.181 7.0207481384e-01 
   3158.907 7.6514010429e-01 
   3159.636 8.2367916107e-01 
   3160.363 7.8651986122e-01 
   3161.091 8.2801218033e-01 
   3161.819 8.2542533875e-01 
   3162.548 9.1522827148e-01 
   3163.275 7.9355301857e-01 
   3164.003 8.7914056778e-01 
   3164.733 8.0564460754e-01 
   3165.461 6.6181836128e-01 
   3166.191 6.7215900421e-01 
   3166.919 6.3162851334e-01 
   3167.649 1.2086621284e+00 
   3168.378 9.7522544861e-01 
   3169.107 8.0493173599e-01 
   3169.838 7.6499924660e-01 
   3170.567 9.6670894623e-01 
   3171.298 9.8775281906e-01 
   3172.028 7.4317727089e-01 
   3172.759 8.8024215698e-01 
   3173.489 7.0689573288e-01 
   3174.219 6.9755530357e-01 
   3174.951 7.5893149376e-01 
   3175.681 8.3236742020e-01 
   3176.414 1.0048232079e+00 
   3177.144 7.1470842361e-01 
   3177.877 7.8639211655e-01 
   3178.608 8.1081752777e-01 
   3179.339 7.9790639877e-01 
   3180.072 8.1130218506e-01 
   3180.804 7.8964052200e-01 
   3181.537 8.5124502182e-01 
   3182.269 9.3629121780e-01 
   3183.003 8.3618726730e-01 
   3183.735 7.1405496597e-01 
   3184.468 7.9342451096e-01 
   3185.202 7.6420960426e-01 
   3185.935 8.1722507477e-01 
   3186.670 6.6754245758e-01 
   3187.403 1.0968854904e+00 
   3188.138 4.3925981522e-01 
   3188.871 1.0238064766e+00 
   3189.605 7.9394607544e-01 
   3190.340 8.1519231796e-01 
   3191.074 8.1909542084e-01 
   3191.810 8.5818309784e-01 
   3192.544 6.9302563667e-01 
   3193.280 8.5993795395e-01 
   3194.015 7.5584640503e-01 
   3194.750 9.5372676849e-01 
   3195.487 8.9019317627e-01 
   3196.222 8.4830293655e-01 
   3196.959 8.3830270767e-01 
   3197.694 7.4105224609e-01 
   3198.432 1.2258358002e+00 
   3199.167 1.4154974222e-01 
   3199.905 1.2933627129e+00 
   3200.641 1.1154627800e+00 
   3201.378 8.7926673889e-01 
   3202.116 8.6866302490e-01 
   3202.852 7.3176064491e-01 
   3203.591 7.3848538399e-01 
   3204.328 8.2512588501e-01 
   3205.067 6.9896020889e-01 
   3205.804 9.4920206070e-01 
   3206.542 5.3124794960e-01 
   3207.281 1.1997727394e+00 
   3208.019 7.1094636917e-01 
   3208.759 9.2955694199e-01 
   3209.497 7.5272603035e-01 
   3210.237 7.3267350197e-01 
   3210.975 7.2340130806e-01 
   3211.714 9.2528886795e-01 
   3212.455 7.3781409264e-01 
   3213.194 1.0068580627e+00 
   3213.935 9.1032476425e-01 
   3214.674 8.0345201492e-01 
   3215.415 7.3478031158e-01 
   3216.155 7.2240681648e-01 
   3216.895 8.2894258499e-01 
   3217.637 7.5212826729e-01 
   3218.377 7.2195229530e-01 
   3219.119 8.4360990524e-01 
   3219.860 7.5974702835e-01 
   3220.602 7.3971204758e-01 
   3221.343 7.5672969818e-01 
   3222.084 7.0723290443e-01 
   3222.827 7.3751473427e-01 
   3223.569 4.7288293839e-01 
   3224.312 8.9051389694e-01 
   3225.054 7.7881278992e-01 
   3225.797 8.3008584976e-01 
   3226.539 8.0032482147e-01 
   3227.282 9.0652294159e-01 
   3228.026 9.8159294128e-01 
   3228.769 5.7654700279e-01 
   3229.513 8.6656684875e-01 
   3230.256 7.5633754730e-01 
   3231.001 7.4764337540e-01 
   3231.744 7.9960374832e-01 
   3232.488 7.9584379196e-01 
   3233.233 8.7474985123e-01 
   3233.977 8.1120481491e-01 
   3234.723 6.7950658798e-01 
   3235.467 9.1237840652e-01 
   3236.213 8.5020027161e-01 
   3236.957 8.8528375626e-01 
   3237.702 7.6977696419e-01 
   3238.449 7.5936899185e-01 
   3239.194 8.9207258224e-01 
   3239.941 7.9058756828e-01 
   3240.686 7.6107969284e-01 
   3241.433 8.3700904846e-01 
   3242.179 7.8842453957e-01 
   3242.925 6.3971996307e-01 
   3243.673 8.4527225494e-01 
   3244.419 6.6686339378e-01 
   3245.167 9.0778160095e-01 
   3245.913 7.5052328110e-01 
   3246.662 8.7880125046e-01 
   3247.409 8.6912384033e-01 
   3248.156 9.0727062225e-01 
   3248.905 7.9804291725e-01 
   3249.652 7.8283085823e-01 
   3250.402 6.9992504120e-01 
   3251.149 8.4792699814e-01 
   3251.899 8.8386135101e-01 
   3252.647 8.6382465363e-01 
   3253.396 7.8259558678e-01 
   3254.146 8.1111974716e-01 
   3254.894 9.1384344101e-01 
   3255.645 7.7629141808e-01 
   3256.394 7.3174281120e-01 
   3257.145 8.5790681839e-01 
   3257.894 8.7526416779e-01 
   3258.645 6.9676737785e-01 
   3259.395 8.7224588394e-01 
   3260.145 8.8101978302e-01 
   3260.897 8.5604963303e-01 
   3261.647 7.6457967758e-01 
   3262.399 8.5719480515e-01 
   3263.149 7.4502196312e-01 
   3263.902 9.2902498245e-01 
   3264.653 8.1942987442e-01 
   3265.404 7.4396867752e-01 
   3266.157 8.1019048691e-01 
   3266.908 7.2879395485e-01 
   3267.661 8.0322284698e-01 
   3268.413 6.8046798706e-01 
   3269.167 7.0777420998e-01 
   3269.919 8.0304603577e-01 
   3270.671 8.6189918518e-01 
   3271.425 9.3302488327e-01 
   3272.178 6.1576948166e-01 
   3272.933 6.1520199776e-01 
   3273.685 1.0038629532e+00 
   3274.440 1.0630359650e+00 
   3275.194 8.1925382614e-01 
   3275.947 1.1167213440e+00 
   3276.703 1.1144146919e+00 
   3277.456 8.2162075043e-01 
   3278.212 7.3573617935e-01 
   3278.966 8.9179048538e-01 
   3279.722 9.1636219025e-01 
   3280.477 6.1127209663e-01 
   3281.232 9.1410760880e-01 
   3281.988 6.7512388229e-01 
   3282.743 7.6361875534e-01 
   3283.500 7.5121359825e-01 
   3284.256 1.0105962753e+00 
   3285.013 8.4592437744e-01 
   3285.769 8.8920822144e-01 
   3286.525 8.8892831802e-01 
   3287.282 9.0771951675e-01 
   3288.039 1.1181732178e+00 
   3288.797 8.8078317642e-01 
   3289.553 9.3070774078e-01 
   3290.312 1.0569888115e+00 
   3291.069 8.9934072495e-01 
   3291.826 1.0415802002e+00 
   3292.585 7.7853322029e-01 
   3293.343 1.0987705231e+00 
   3294.102 9.8146238327e-01 
   3294.860 1.0189914703e+00 
   3295.620 1.0425214767e+00 
   3296.378 7.2271780968e-01 
   3297.136 6.9467525482e-01 
   3297.896 6.4076938629e-01 
   3298.655 7.7932763100e-01 
   3299.416 7.7518029213e-01 
   3300.175 6.9058179855e-01 
   3300.936 9.5969038010e-01 
   3301.695 8.6708374023e-01 
   3302.455 9.1325845718e-01 
   3303.216 7.9097414017e-01 
   3303.976 8.3448572159e-01 
   3304.738 6.8641924858e-01 
   3305.498 7.8621082306e-01 
   3306.261 8.6580820084e-01 
   3307.021 6.7331628799e-01 
   3307.782 6.7745995522e-01 
   3308.545 8.7681980133e-01 
   3309.306 7.4326138496e-01 
   3310.069 7.1445374489e-01 
   3310.830 7.6779026985e-01 
   3311.594 8.4447832108e-01 
   3312.356 4.6510782242e-01 
   3313.118 6.6158933640e-01 
   3313.882 6.6220431328e-01 
   3314.644 9.2206296921e-01 
   3315.408 8.2910394669e-01 
   3316.171 7.0018887520e-01 
   3316.936 8.7447690964e-01 
   3317.699 7.3969655037e-01 
   3318.464 6.9271516800e-01 
   3319.227 8.2100286484e-01 
   3319.991 8.8876600266e-01 
   3320.756 8.0505771637e-01 
   3321.520 8.1852283478e-01 
   3322.286 8.2911920547e-01 
   3323.051 8.0034217834e-01 
   3323.817 6.6173958778e-01 
   3324.582 9.9815225601e-01 
   3325.346 1.0866967201e+00 
   3326.113 9.0780611038e-01 
   3326.878 8.3214759827e-01 
   3327.646 1.0222697258e+00 
   3328.411 7.9568872452e-01 
   3329.179 6.0765004158e-01 
   3329.944 7.6808042526e-01 
   3330.710 8.1068229675e-01 
   3331.479 5.9416942596e-01 
   3332.245 6.8206415176e-01 
   3333.013 7.9808745384e-01 
   3333.780 7.7435474396e-01 
   3334.549 5.7905316353e-01 
   3335.316 7.3351230621e-01 
   3336.083 4.4916462898e-01 
   3336.853 9.2863960266e-01 
   3337.620 6.4446830750e-01 
   3338.390 6.2292866707e-01 
   3339.158 8.0508909225e-01 
   3339.928 6.8400392532e-01 
   3340.696 7.8505759239e-01 
   3341.465 7.3898005486e-01 
   3342.235 7.3968634605e-01 
   3343.004 7.2782545090e-01 
   3343.775 8.9391050339e-01 
   3344.544 7.5185303688e-01 
   3345.315 6.8465180397e-01 
   3346.085 5.4132103920e-01 
   3346.855 6.3680887222e-01 
   3347.627 6.7291612625e-01 
   3348.397 7.3399238586e-01 
   3349.169 6.3947219849e-01 
   3349.939 7.1048560143e-01 
   3350.712 8.0344696045e-01 
   3351.483 9.7310132980e-01 
   3352.254 8.1906080246e-01 
   3353.027 7.6116728783e-01 
   3353.798 7.9142003059e-01 
   3354.571 9.3943557739e-01 
   3355.343 9.2352056503e-01 
   3356.117 8.9464340210e-01 
   3356.889 7.1701827049e-01 
   3357.661 6.7157030106e-01 
   3358.435 9.8936319351e-01 
   3359.208 7.8663063049e-01 
   3359.983 8.7047357559e-01 
   3360.756 8.8617086411e-01 
   3361.531 5.3249440193e-01 
   3362.304 7.1840615273e-01 
   3363.077 5.2524991035e-01 
   3363.853 6.6919240952e-01 
   3364.627 8.1103620529e-01 
   3365.403 8.6725177765e-01 
   3366.177 7.7897248268e-01 
   3366.953 7.5363907814e-01 
   3367.728 6.2662615776e-01 
   3368.502 7.3811969757e-01 
   3369.279 8.7163038254e-01 
   3370.054 8.2811927795e-01 
   3370.831 6.0993862152e-01 
   3371.607 8.2858352661e-01 
   3372.384 3.5697755814e-01 
   3373.160 5.6954255104e-01 
   3373.936 9.2115087509e-01 
   3374.714 6.0998964310e-01 
   3375.491 7.9956870079e-01 
   3376.269 7.7122697830e-01 
   3377.046 7.2791633606e-01 
   3377.824 6.0827097893e-01 
   3378.601 1.4043966293e+00 
   3379.381 5.6539664268e-01 
   3380.158 8.3747787476e-01 
   3380.936 8.7144689560e-01 
   3381.715 8.9496793747e-01 
   3382.493 6.5415158272e-01 
   3383.273 9.2107667923e-01 
   3384.051 5.7765645981e-01 
   3384.832 8.8146772385e-01 
   3385.610 3.8813757896e-01 
   3386.389 1.1508423805e+00 
   3387.170 4.7811670303e-01 
   3387.949 9.2046756744e-01 
   3388.731 6.0641417503e-01 
   3389.510 6.4227991104e-01 
   3390.292 6.3051471710e-01 
   3391.072 6.0923924446e-01 
   3391.852 7.2475919724e-01 
   3392.634 4.1757969856e-01 
   3393.415 1.1426827431e+00 
   3394.197 1.8089079857e-01 
   3394.978 1.0309119225e+00 
   3395.761 6.5477671623e-01 
   3396.542 7.5322618484e-01 
   3397.323 8.5216369629e-01 
   3398.107 5.7216219902e-01 
   3398.888 1.1397154808e+00 
   3399.672 4.3503532410e-01 
   3400.454 1.3440073013e+00 
   3401.238 5.0790138245e-01 
   3402.021 6.9966707230e-01 
   3402.804 7.3003954887e-01 
   3403.588 6.3044390678e-01 
   3404.371 7.0295534134e-01 
   3405.156 7.2567882538e-01 
   3405.940 6.9767436981e-01 
   3406.725 6.6762852669e-01 
   3407.509 7.0639786720e-01 
   3408.293 6.6642780304e-01 
   3409.079 7.8939266205e-01 
   3409.863 7.0745177269e-01 
   3410.649 9.6352586746e-01 
   3411.434 1.0663469315e+00 
   3412.220 7.7277960777e-01 
   3413.005 6.8485941887e-01 
   3413.791 6.9483795166e-01 
   3414.578 6.4490900040e-01 
   3415.363 8.6713714600e-01 
   3416.151 9.8482646942e-01 
   3416.937 9.8713426590e-01 
   3417.725 8.1395254135e-01 
   3418.511 5.1484322548e-01 
   3419.297 8.3194341660e-01 
   3420.086 5.7361154556e-01 
   3420.873 6.2167997360e-01 
   3421.661 7.5926132202e-01 
   3422.449 6.7082729340e-01 
   3423.238 6.8016734123e-01 
   3424.025 6.9858441353e-01 
   3424.813 8.3086128235e-01 
   3425.603 7.1974887848e-01 
   3426.391 7.3527846336e-01 
   3427.181 8.3177089691e-01 
   3427.969 6.5041089058e-01 
   3428.760 5.6758708954e-01 
   3429.549 6.5464692116e-01 
   3430.338 5.4740686417e-01 
   3431.129 6.8275804520e-01 
   3431.918 5.2859120369e-01 
   3432.709 7.3054623604e-01 
   3433.499 6.0252194405e-01 
   3434.291 9.0900545120e-01 
   3435.081 5.8584728241e-01 
   3435.871 5.9783940315e-01 
   3436.663 6.0243873596e-01 
   3437.454 7.4615001678e-01 
   3438.247 7.4421043396e-01 
   3439.038 7.7320594788e-01 
   3439.831 7.4189705849e-01 
   3440.622 6.5050020218e-01 
   3441.415 7.3144602776e-01 
   3442.207 7.2727108002e-01 
   3442.999 7.7354388237e-01 
   3443.793 7.0734181404e-01 
   3444.585 5.5686230659e-01 
   3445.379 5.6392335892e-01 
   3446.172 6.7323455811e-01 
   3446.967 7.8824119568e-01 
   3447.760 7.0930814743e-01 
   3448.553 8.5240259171e-01 
   3449.348 6.2791113853e-01 
   3450.142 7.6395497322e-01 
   3450.937 6.8419008255e-01 
   3451.731 4.5406579971e-01 
   3452.527 7.3530411720e-01 
   3453.321 7.3995280266e-01 
   3454.116 9.6804924011e-01 
   3454.912 8.9359540939e-01 
   3455.707 5.6986608505e-01 
   3456.504 9.4037122726e-01 
   3457.299 6.6743011475e-01 
   3458.096 7.9195690155e-01 
   3458.892 5.5020747185e-01 
   3459.688 5.4030423164e-01 
   3460.485 5.6350483894e-01 
   3461.281 7.9533185959e-01 
   3462.080 5.4039578438e-01 
   3462.876 7.2994027138e-01 
   3463.675 8.5893764496e-01 
   3464.471 4.9315233231e-01 
   3465.268 5.6081423759e-01 
   3466.067 6.8972263336e-01 
   3466.865 7.9658775330e-01 
   3467.664 6.7079200745e-01 
   3468.462 7.2694182396e-01 
   3469.262 6.0379366875e-01 
   3470.060 7.4808549881e-01 
   3470.858 6.6292495728e-01 
   3471.659 7.1771178246e-01 
   3472.457 4.3263978958e-01 
   3473.258 8.2714853287e-01 
   3474.057 6.5039095879e-01 
   3474.858 8.0950050354e-01 
   3475.658 6.8972477913e-01 
   3476.457 4.1135253906e-01 
   3477.259 8.1773862839e-01 
   3478.059 7.5231080055e-01 
   3478.861 7.7321262360e-01 
   3479.661 6.3093509674e-01 
   3480.463 7.4135751724e-01 
   3481.264 4.9185714722e-01 
   3482.065 5.4290709496e-01 
   3482.868 6.5990982056e-01 
   3483.669 7.4256529808e-01 
   3484.472 7.3273053169e-01 
   3485.274 5.9040503502e-01 
   3486.078 5.9441633224e-01 
   3486.880 7.0908498764e-01 
   3487.682 8.1434097290e-01 
   3488.486 8.8975667953e-01 
   3489.289 6.9030961990e-01 
   3490.093 4.2292871475e-01 
   3490.896 7.7119307518e-01 
   3491.701 7.9448347092e-01 
   3492.504 9.5209064484e-01 
   3493.308 7.7835102081e-01 
